PRIMARY_KEY,INSEE,Household_type,JOB_42,Highest_degree,Studying,AGE_2019,act,sex,target,Working_hours,TYPE_OF_CONTRACT,company_category,Work_condition,ECO_SECT,job_desc,employee_count,Job_dep,remuneration,job_category,emp_type,sports
43441,50041,TYPEMR|4|1,csp_6_7,dip|1|3,False,45,ACT1.1,Female,A,1897.0,CDI,ct_9,C,CA,674c,tr_4,50,19318,O,EMP1.6,
43446,50041,TYPEMR|4|1,csp_6_2,dip|1|3,False,58,ACT1.1,Male,E,1820.0,CDI,ct_2,C,OZ,621f,tr_2,50,17762,O,EMP1.6,
43448,50041,TYPEMR|4|1,csp_6_2,dip|1|3,False,49,ACT1.1,Male,E,1818.0,CDI,ct_9,C,FZ,621c,tr_2,50,24236,O,EMP1.6,
43450,50041,TYPEMR|4|3,csp_6_8,dip|3,False,41,ACT1.1,Male,E,1643.0,CDI,ct_9,C,FZ,681a,tr_5,50,26643,O,EMP1.6,
43451,50041,TYPEMR|4|2,csp_6_7,dip|1|5,False,47,ACT1.1,Male,A,1284.0,CDI,ct_9,C,FZ,671c,tr_0,50,15764,O,EMP1.6,
43453,50041,TYPEMR|4|1,csp_3_7,dip|1|7,False,59,ACT1.1,Male,E,1820.0,CDI,ct_9,C,JA,371a,tr_3,50,51130,O,EMP1.6,
43457,50041,TYPEMR|4|2,csp_3_7,dip|1|6,False,38,ACT1.1,Male,E,1666.0,CDI,ct_9,C,GZ,374b,tr_1,50,39300,O,EMP1.6,
43460,50046,TYPEMR|4|1,csp_5_2,dip|1|4,False,42,ACT1.1,Female,A,2011.0,CDI,ct_8,C,QB,526a,tr_5,50,22083,O,EMP1.6,
43474,50077,TYPEMR|4|1,csp_6_3,dip|1|6,False,36,ACT1.1,Male,A,738.0,CDI,ct_9,C,FZ,632f,tr_2,50,11213,O,EMP1.6,
43475,50078,TYPEMR|4|2,csp_4_8,dip|1|5,False,40,ACT1.1,Male,E,1824.0,CDI,ct_9,C,CA,484a,tr_5,50,32484,O,EMP1.6,
43481,50082,TYPEMR|4|1,csp_4_8,dip|1|3,False,48,ACT1.1,Male,E,1862.0,CDI,ct_9,C,CE,486c,tr_6,50,41286,O,EMP1.6,
43482,50082,TYPEMR|4|1,csp_5_2,dip|1|3,False,46,ACT1.1,Female,A,1687.0,CDI,ct_9,P,HZ,526e,tr_3,50,17770,O,EMP1.6,
43488,50087,TYPEMR|4|1,csp_4_8,dip|1|3,False,48,ACT1.1,Male,A,1754.0,CDI,ct_9,C,FZ,481b,tr_4,50,44661,O,EMP1.6,
43492,50092,TYPEMR|4|1,csp_5_6,dip|1|3,False,33,ACT1.1,Female,A,1035.0,CDI,ct_9,P,IZ,561d,tr_1,50,5019,O,EMP1.6,CF-103
43494,50093,TYPEMR|4|1,csp_6_3,dip|2,False,48,ACT1.1,Male,E,1218.0,CDI,ct_9,C,IZ,636d,tr_3,50,16336,O,EMP1.6,
43503,50099,TYPEMR|4|1,csp_6_8,dip|3,True,19,ACT1.1,Male,E,1847.0,APP,ct_9,C,CA,683a,tr_1,50,15393,A,EMP1.1,CF-604
43511,50109,TYPEMR|4|1,csp_4_6,dip|1|6,False,38,ACT1.1,Female,A,1820.0,CDI,ct_9,C,KZ,467a,tr_6,50,35637,O,EMP1.6,
43522,50129,TYPEMR|4|1,csp_5_5,dip|3,False,59,ACT1.1,Female,E,1523.0,CDI,ct_9,C,GZ,554b,tr_1,50,24049,O,EMP1.6,CF-413
43527,50129,TYPEMR|4|1,csp_4_3,dip|1|5,False,24,ACT1.1,Female,A,859.0,AUT,ct_8,P,SZ,435b,tr_1,50,7898,X,EMP1.3,
43528,50129,TYPEMR|4|1,csp_6_3,dip|1|3,False,34,ACT1.1,Male,A,801.0,TTP,ct_9,N,NZ,632d,tr_1,50,9533,O,EMP1.2,CF-111
43530,50129,TYPEMR|4|1,csp_3_8,dip|1|8,False,43,ACT1.1,Male,E,1880.0,CDI,ct_9,C,AZ,389c,tr_1,50,23696,O,EMP1.6,CF-115
43531,50129,TYPEMR|4|1,csp_6_8,dip|1|2,False,42,ACT1.1,Female,E,335.0,CDI,ct_9,P,NZ,684a,tr_5,50,6659,O,EMP1.6,CF-113
43532,50129,TYPEMR|4|1,csp_6_2,dip|1|3,False,49,ACT1.1,Male,E,1626.0,CDI,ct_9,C,MA,626b,tr_4,50,21325,O,EMP1.6,CF-101
43539,50129,TYPEMR|4|1,csp_3_8,dip|1|6,False,53,ACT1.1,Male,E,1708.0,CDI,ct_9,C,FZ,382c,tr_4,35,45938,O,EMP1.6,
43556,50129,TYPEMR|2|0,csp_6_7,dip|2,False,56,ACT1.1,Male,E,350.0,TTP,ct_9,C,NZ,676c,tr_1,50,3525,O,EMP1.5,
43567,50129,TYPEMR|4|1,csp_5_6,dip|1|3,False,34,ACT1.1,Female,A,3000.0,CDI,ct_7,N,QB,563a,tr_1,50,9502,O,EMP1.6,
43572,50129,TYPEMR|3|1,csp_6_7,dip|3,False,40,ACT1.1,Male,E,1820.0,CDI,ct_9,C,GZ,676c,tr_4,35,19096,O,EMP1.6,
43579,50129,TYPEMR|1|1,csp_6_9,dip|1|5,False,23,ACT1.1,Male,E,1535.0,CDI,ct_9,C,AZ,692a,tr_1,50,15309,O,EMP1.6,CF-111
43581,50129,TYPEMR|4|1,csp_5_2,dip|1|3,False,60,ACT1.1,Female,E,1986.0,CDI,ct_9,C,QA,526e,tr_2,50,21201,O,EMP1.6,
43583,50129,TYPEMR|4|1,csp_5_6,dip|1|1,False,49,ACT1.1,Female,E,1530.0,CDI,ct_7,N,QB,563a,tr_0,50,4185,O,EMP1.6,
43589,50129,TYPEMR|1|1,csp_6_7,dip|3,False,58,ACT1.1,Male,E,1823.0,CDI,ct_9,C,GZ,676c,tr_3,50,16880,O,EMP1.6,
43590,50129,TYPEMR|4|1,csp_5_2,dip|1|3,False,33,ACT1.1,Female,E,2185.0,CDI,ct_9,C,QA,526e,tr_4,50,23123,O,EMP1.6,
43602,50129,TYPEMR|1|2,csp_4_2,dip|1|8,False,47,ACT1.1,Female,E,1820.0,CDI,ct_8,C,PZ,421b,tr_2,50,28830,O,EMP1.6,CF-113
43607,50129,TYPEMR|4|3,csp_4_2,dip|1|8,False,58,ACT1.1,Female,E,2206.0,CDI,ct_8,C,PZ,421b,tr_2,50,41315,O,EMP1.6,
43608,50129,TYPEMR|4|1,csp_3_8,dip|1|3,False,57,ACT1.1,Male,E,1820.0,CDI,ct_9,C,CI,388a,tr_6,92,51105,O,EMP1.6,
43609,50129,TYPEMR|4|1,csp_5_5,dip|1|3,False,28,ACT1.1,Male,E,1459.0,CDI,ct_9,C,GZ,556a,tr_1,50,23603,O,EMP1.6,CF-136
43613,50129,TYPEMR|4|1,csp_6_3,dip|1|5,False,23,ACT1.1,Male,E,1933.0,CDI,ct_9,C,GZ,634d,tr_2,50,22020,O,EMP1.6,
43617,50129,TYPEMR|4|1,csp_4_6,dip|1|6,False,34,ACT1.1,Male,E,1441.0,CDI,ct_9,C,LZ,463e,tr_2,50,15369,O,EMP1.6,
43620,50129,TYPEMR|3|2,csp_3_7,dip|1|7,False,43,ACT1.1,Female,E,1820.0,CDI,ct_8,C,OZ,376f,tr_5,50,36815,O,EMP1.6,
43622,50129,TYPEMR|4|1,csp_6_7,dip|1|3,False,45,ACT1.1,Female,E,1651.0,CDI,ct_9,C,GZ,676c,tr_3,50,12209,O,EMP1.6,
43623,50129,TYPEMR|4|2,csp_6_9,dip|1|6,False,23,ACT1.1,Male,A,1535.0,CDI,ct_9,C,AZ,692a,tr_1,50,15386,O,EMP1.6,
43633,50129,TYPEMR|1|1,csp_6_4,dip|1|3,False,54,ACT1.1,Male,E,2200.0,CDI,ct_9,C,HZ,641a,tr_4,50,29876,O,EMP1.6,
43639,50129,TYPEMR|4|3,csp_5_5,dip|1|3,False,62,ACT1.1,Female,E,1793.0,CDI,ct_9,C,GZ,554b,tr_1,50,15905,O,EMP1.6,
43643,50129,TYPEMR|3|2,csp_5_2,dip|1|3,False,58,ACT1.1,Female,A,1337.0,CDI,ct_9,P,QA,526e,tr_3,50,12734,O,EMP1.6,
43652,50139,TYPEMR|4|1,csp_5_4,dip|3,False,49,ACT1.1,Male,E,344.0,CDI,ct_9,C,JC,544a,tr_5,13,5135,O,EMP1.6,
43654,50143,TYPEMR|4|1,csp_4_6,dip|1|8,False,41,ACT1.1,Female,A,1016.0,CDI,ct_9,C,KZ,461e,tr_1,50,12019,O,EMP1.6,
43657,50145,TYPEMR|4|1,csp_4_3,dip|1|7,False,46,ACT1.1,Female,E,1560.0,CDI,ct_9,P,GZ,433d,tr_1,50,19425,O,EMP1.6,
43658,50147,TYPEMR|4|1,csp_4_3,dip|1|7,False,61,ACT1.1,Female,E,2105.0,CDI,ct_8,C,OZ,434b,tr_2,50,27148,O,EMP1.6,
43659,50147,TYPEMR|4|1,csp_4_7,dip|1|6,False,39,ACT1.1,Male,A,1687.0,CDI,ct_9,C,JC,478d,tr_4,76,17416,O,EMP1.6,CF-111
43660,50147,TYPEMR|4|1,csp_6_2,dip|1|3,False,58,ACT1.1,Male,E,1697.0,CDI,ct_9,C,CM,623b,tr_1,50,20704,O,EMP1.6,
43661,50147,TYPEMR|4|2,csp_5_5,dip|1,False,57,ACT1.1,Male,E,1405.0,CDI,ct_9,C,GZ,554e,tr_1,50,23980,O,EMP1.6,
43668,50147,TYPEMR|4|1,csp_4_2,dip|1|7,False,45,ACT1.1,Female,E,1631.0,CDI,ct_9,C,PZ,423b,tr_2,50,21099,O,EMP1.6,
43670,50147,TYPEMR|4|1,csp_4_8,dip|1|3,False,54,ACT1.1,Male,E,1903.0,CDI,ct_9,C,CA,484a,tr_6,50,36633,O,EMP1.6,
43671,50147,TYPEMR|4|1,csp_4_6,dip|1|6,False,34,ACT1.1,Female,E,1695.0,CDI,ct_9,C,GZ,462b,tr_1,35,16303,O,EMP1.6,
43689,50165,TYPEMR|4|1,csp_5_2,dip|1|6,False,25,ACT1.1,Female,E,1820.0,CDI,ct_8,C,QA,526a,tr_6,50,17166,O,EMP1.6,
43692,50165,TYPEMR|4|1,csp_4_8,dip|1|6,False,40,ACT1.1,Female,E,1902.0,CDI,ct_9,C,CE,486e,tr_6,50,48901,O,EMP1.6,
43693,50167,TYPEMR|4|3,csp_5_2,dip|1|5,False,54,ACT1.1,Female,E,1820.0,CDI,ct_3,C,QB,526a,tr_3,50,22309,O,EMP1.6,
43698,50178,TYPEMR|4|1,csp_6_2,dip|1|5,False,55,ACT1.1,Female,A,1820.0,AUT,ct_2,C,OZ,621f,tr_2,50,20840,O,EMP1.5,
43703,50184,TYPEMR|4|1,csp_4_2,dip|1|7,False,60,ACT1.1,Female,E,1439.0,CDI,ct_9,P,MA,425a,tr_5,50,19868,O,EMP1.6,
43718,50209,TYPEMR|4|1,csp_4_8,dip|1|6,False,48,ACT1.1,Male,A,1820.0,CDI,ct_9,C,FZ,481b,tr_6,95,39702,O,EMP1.6,CF-111
43721,50215,TYPEMR|4|1,csp_3_4,dip|1|8,False,55,ACT1.1,Female,A,1765.0,AUT,ct_1,P,PZ,341a,tr_3,50,29795,O,EMP1.5,
43729,50218,TYPEMR|4|1,csp_5_2,dip|1|5,False,49,ACT1.1,Male,E,1820.0,CDI,ct_4,C,SZ,524c,tr_3,50,55732,O,EMP1.6,
43739,50218,TYPEMR|1|1,csp_6_4,dip|2,False,61,ACT1.1,Male,E,968.0,CDI,ct_9,C,EZ,641a,tr_3,61,8790,O,EMP1.6,
43743,50228,TYPEMR|4|1,csp_4_7,dip|1|5,False,40,ACT1.1,Female,A,1834.0,CDI,ct_9,C,CA,475b,tr_5,50,20503,O,EMP1.6,
43744,50230,TYPEMR|4|2,csp_6_2,dip|3,False,54,ACT1.1,Male,E,1711.0,CDI,ct_9,C,BZ,621g,tr_2,50,25806,O,EMP1.6,CF-123
43747,50231,TYPEMR|4|1,csp_4_7,dip|1|8,False,29,ACT1.1,Male,E,1830.0,CDI,ct_9,C,MA,477b,tr_6,50,21531,O,EMP1.6,
43753,50237,TYPEMR|3|2,csp_5_2,dip|1|3,False,52,ACT1.1,Female,A,914.0,CDI,ct_9,P,QA,525d,tr_5,50,10345,O,EMP1.6,CF-402
43768,50256,TYPEMR|4|1,csp_6_2,dip|1|3,False,49,ACT1.1,Male,E,1813.0,CDI,ct_9,C,CA,625f,tr_6,50,26572,O,EMP1.6,CF-124
43769,50256,TYPEMR|1|1,csp_4_8,dip|1|3,False,35,ACT1.1,Male,A,1767.0,CDI,ct_9,C,HZ,487a,tr_4,50,22231,O,EMP1.6,
43771,50258,TYPEMR|4|1,csp_5_4,dip|1|6,False,33,ACT1.1,Female,A,1820.0,CDI,ct_9,C,KZ,543b,tr_5,50,23552,O,EMP1.6,
43772,50259,TYPEMR|4|1,csp_4_6,dip|1|6,False,37,ACT1.1,Female,E,1820.0,CDI,ct_8,C,QB,461b,tr_1,50,21537,O,EMP1.6,
43785,50273,TYPEMR|4|1,csp_4_2,dip|1|6,False,56,ACT1.1,Female,E,1820.0,CDI,ct_8,C,PZ,423b,tr_1,50,24080,O,EMP1.6,
43795,50292,TYPEMR|3|2,csp_5_2,dip|1|8,False,58,ACT1.1,Female,E,1820.0,AUT,ct_2,C,OZ,525a,tr_4,50,21452,O,EMP1.5,
43798,50296,TYPEMR|4|1,csp_5_3,dip|1|4,False,30,ACT1.1,Male,E,1951.0,CDI,ct_9,C,DZ,534a,tr_6,50,32119,O,EMP1.6,
43801,50305,TYPEMR|1|2,csp_6_2,dip|1|3,False,55,ACT1.1,Female,A,1666.0,CDI,ct_9,C,CC,628d,tr_5,50,18906,O,EMP1.6,CF-403
43809,50332,TYPEMR|1|1,csp_6_2,dip|1|3,False,35,ACT1.1,Male,A,1791.0,CDI,ct_9,C,CM,623a,tr_3,50,27357,O,EMP1.6,
43811,50338,TYPEMR|4|1,csp_6_2,dip|1|5,False,35,ACT1.1,Male,E,1269.0,CDI,ct_9,C,NZ,624e,tr_1,50,10647,O,EMP1.6,CF-233
43816,50345,TYPEMR|4|1,csp_5_3,dip|1|4,False,26,ACT1.1,Male,E,1918.0,CDI,ct_9,C,NZ,534a,tr_5,76,18037,O,EMP1.6,
43824,50356,TYPEMR|4|1,csp_6_3,dip|1|5,False,25,ACT1.1,Male,E,1596.0,CDI,ct_9,C,CA,636b,tr_3,50,18079,O,EMP1.6,CF-206
43830,50363,TYPEMR|4|1,csp_3_7,dip|1|7,False,42,ACT1.1,Male,E,1641.0,CDI,ct_8,C,NZ,373d,tr_3,50,51287,O,EMP1.6,CF-203
43831,50364,TYPEMR|1|2,csp_5_6,dip|1|3,False,62,ACT1.1,Female,A,232.0,CDI,,C,QB,563b,,50,2750,O,EMP1.6,
43833,50371,TYPEMR|1|2,csp_4_7,dip|1|7,False,41,ACT1.1,Female,E,1444.0,CDI,ct_9,P,CE,479b,tr_6,50,18960,O,EMP1.6,
43839,50388,TYPEMR|3|1,csp_4_7,dip|1|3,False,30,ACT1.1,Male,A,1691.0,CDI,ct_9,C,FZ,472c,tr_2,50,19368,O,EMP1.6,
43840,50391,TYPEMR|4|1,csp_5_2,dip|1|6,False,34,ACT1.1,Female,E,1675.0,CDI,ct_8,P,QB,526d,tr_5,50,14675,O,EMP1.6,CF-115
43843,50391,TYPEMR|4|1,csp_5_2,dip|1|5,False,42,ACT1.1,Female,E,1820.0,CDI,ct_9,C,QA,525d,tr_5,50,20560,O,EMP1.6,
43848,50394,TYPEMR|1|1,csp_6_7,dip|2,False,49,ACT1.1,Male,E,1844.0,CDI,ct_9,C,CC,674e,tr_3,50,24842,O,EMP1.6,CF-124
43864,50409,TYPEMR|4|3,csp_5_5,dip|1|3,False,55,ACT1.1,Female,A,745.0,CDI,,P,NZ,551a,tr_1,50,7951,O,EMP1.6,
43870,50410,TYPEMR|4|1,csp_6_9,dip|1|3,False,44,ACT1.1,Male,E,1674.0,CDI,ct_6,C,AZ,692a,tr_0,50,28721,O,EMP1.6,
43874,50417,TYPEMR|2|0,csp_5_6,dip|1|3,False,21,ACT1.1,Female,A,227.0,CDD,ct_8,P,QB,563b,tr_5,50,2335,O,EMP1.5,
43880,50420,TYPEMR|4|3,csp_5_5,dip|3,False,30,ACT1.1,Female,A,892.0,TOA,ct_9,C,GZ,554e,tr_1,73,9387,O,EMP1.5,
43887,50431,TYPEMR|3|1,csp_5_6,dip|1|4,False,34,ACT1.1,Male,A,708.0,CDI,ct_9,P,IZ,561c,tr_2,50,8826,O,EMP1.6,CF-111
43893,50436,TYPEMR|4|1,csp_4_3,dip|1|4,False,24,ACT1.1,Male,A,1818.0,CDD,ct_3,C,QA,431f,tr_6,50,20449,O,EMP1.5,
43900,50444,TYPEMR|3|2,csp_5_2,dip|1|7,False,48,ACT1.1,Female,E,1785.0,AUT,ct_2,C,OZ,523c,tr_6,50,25715,O,EMP1.5,
43907,50448,TYPEMR|4|1,csp_6_2,dip|1|2,False,46,ACT1.1,Male,A,1845.0,CDI,ct_9,C,EZ,621e,tr_6,50,25246,O,EMP1.6,
43922,50471,TYPEMR|4|1,csp_5_2,dip|1|4,False,49,ACT1.1,Female,E,1664.0,CDI,ct_8,P,QB,525d,tr_4,50,17264,O,EMP1.6,
43933,50484,TYPEMR|4|2,csp_4_6,dip|1|1,False,61,ACT1.1,Male,E,1820.0,CDI,ct_9,C,GZ,463d,tr_6,94,51522,O,EMP1.6,
43941,50484,TYPEMR|4|1,csp_6_5,dip|1|5,False,48,ACT1.1,Male,E,1474.0,CDI,ct_9,C,FZ,653a,tr_2,50,9473,O,EMP1.6,
43956,50491,TYPEMR|4|1,csp_5_6,dip|1|4,False,42,ACT1.1,Female,A,674.0,CDD,ct_8,C,NZ,563b,tr_3,50,5781,O,EMP1.5,
43957,50492,TYPEMR|1|2,csp_5_2,dip|1|3,False,51,ACT1.1,Female,A,1544.0,CDI,ct_8,C,QB,526d,tr_4,50,8322,O,EMP1.6,
43958,50492,TYPEMR|4|1,csp_6_9,dip|1|5,False,22,ACT1.1,Male,A,1416.0,CDD,ct_8,C,NZ,691e,tr_0,50,15914,O,EMP1.5,
43962,50493,TYPEMR|4|1,csp_5_2,dip|1|3,False,33,ACT1.1,Female,A,1454.0,CDI,ct_3,P,QA,526a,tr_6,50,18709,O,EMP1.6,
43964,50496,TYPEMR|4|1,csp_4_2,dip|1|7,False,35,ACT1.1,Female,E,1820.0,CDI,ct_8,C,PZ,421b,tr_2,50,25227,O,EMP1.6,
43966,50498,TYPEMR|4|1,csp_5_2,dip|1|2,False,59,ACT1.1,Male,E,1547.0,CDI,ct_8,P,QB,525a,tr_5,50,12085,O,EMP1.6,
43970,50502,TYPEMR|3|2,csp_5_2,dip|3,False,53,ACT1.1,Female,A,1830.0,CDI,ct_8,C,QB,526d,tr_5,50,25874,O,EMP1.6,
43974,50502,TYPEMR|4|1,csp_5_2,dip|1|6,False,49,ACT1.1,Female,E,1820.0,CDI,ct_8,C,QB,526d,tr_3,50,21776,O,EMP1.6,
43987,50502,TYPEMR|1|2,csp_5_5,dip|1|5,True,23,ACT1.1,Female,A,1820.0,APP,ct_9,C,GZ,553c,tr_2,50,14839,A,EMP1.1,
43992,50502,TYPEMR|4|1,csp_6_2,dip|1|5,False,35,ACT1.1,Male,E,1710.0,CDI,ct_9,C,CL,628a,tr_5,50,25382,O,EMP1.6,
43997,50502,TYPEMR|4|3,csp_4_2,dip|1|3,False,59,ACT1.1,Female,E,1762.0,CDI,ct_8,C,SZ,424a,tr_2,50,19797,O,EMP1.6,
43998,50504,TYPEMR|4|1,csp_5_6,dip|1|3,False,34,ACT1.1,Female,A,3000.0,CDI,ct_7,N,QB,563a,tr_1,50,8212,O,EMP1.6,
44004,50523,TYPEMR|3|2,csp_5_4,dip|1|4,False,35,ACT1.1,Female,A,2162.0,CDI,ct_9,C,GZ,543b,tr_2,50,27428,O,EMP1.6,
44006,50523,TYPEMR|4|1,csp_6_7,dip|1|3,False,36,ACT1.1,Male,E,129.0,CDI,,P,NZ,676e,tr_4,50,1884,O,EMP1.6,CF-209
44019,50539,TYPEMR|4|1,csp_5_6,dip|1|3,False,51,ACT1.1,Female,A,3000.0,CDI,ct_7,N,QB,563a,tr_1,50,11515,O,EMP1.6,
44035,50551,TYPEMR|4|1,csp_6_3,dip|1|3,False,25,ACT1.1,Male,A,1596.0,CDI,ct_9,C,CA,636b,tr_3,50,18069,O,EMP1.6,
44042,50562,TYPEMR|4|1,csp_4_3,dip|1|6,False,49,ACT1.1,Female,E,1787.0,CDI,ct_9,P,GZ,433d,tr_1,50,22046,O,EMP1.6,CF-402
44050,50576,TYPEMR|1|1,csp_4_7,dip|1|1,False,52,ACT1.1,Male,A,1775.0,CDI,ct_9,C,CL,474a,tr_5,50,32838,O,EMP1.6,
44057,50582,TYPEMR|4|1,csp_3_8,dip|1|7,False,36,ACT1.1,Male,A,1906.0,CDI,ct_9,C,CL,384a,tr_6,50,39153,O,EMP1.6,CF-242
44062,50591,TYPEMR|4|1,csp_5_3,dip|1|4,False,26,ACT1.1,Male,E,1918.0,CDI,ct_9,C,NZ,534a,tr_5,76,19887,O,EMP1.6,
44067,50597,TYPEMR|1|2,csp_4_6,dip|1|4,False,54,ACT1.1,Female,A,3000.0,CDI,ct_6,C,MA,461d,tr_1,50,43230,O,EMP1.6,
44070,50601,TYPEMR|4|4,csp_6_7,dip|1|2,False,30,ACT1.1,Female,A,280.0,CDI,ct_9,C,SZ,672a,tr_1,50,3010,O,EMP1.6,
44079,50604,TYPEMR|4|1,csp_4_3,dip|1|3,False,54,ACT1.1,Male,A,1820.0,CDI,ct_8,C,QB,434f,tr_2,50,28276,O,EMP1.6,
44081,50606,TYPEMR|4|2,csp_6_2,dip|1|3,False,48,ACT1.1,Male,E,1581.0,CDI,ct_9,C,CG,625a,tr_5,14,19785,O,EMP1.6,
44094,50615,TYPEMR|4|2,csp_6_3,dip|1|5,False,40,ACT1.1,Male,E,1738.0,CDI,ct_9,C,FZ,632d,tr_2,50,24210,O,EMP1.6,
44096,50616,TYPEMR|4|1,csp_4_3,dip|1|7,False,61,ACT1.1,Female,E,2105.0,CDI,ct_8,C,OZ,434b,tr_2,50,26065,O,EMP1.6,
44099,50634,TYPEMR|4|1,csp_5_5,dip|1|6,False,39,ACT1.1,Female,A,483.0,CDI,ct_9,P,GZ,551a,tr_4,50,5954,O,EMP1.6,
44100,50639,TYPEMR|4|1,csp_5_2,dip|1|3,False,55,ACT1.1,Female,A,1642.0,CDI,ct_8,P,QB,526a,tr_3,50,25458,O,EMP1.6,
44116,51009,TYPEMR|4|1,csp_3_4,dip|1|8,False,33,ACT1.1,Female,A,129.0,CDI,ct_6,P,GZ,344d,tr_1,51,2454,O,EMP1.6,
44118,51013,TYPEMR|4|1,csp_6_8,dip|2,False,28,ACT1.1,Female,A,337.0,AUT,ct_8,P,QB,684a,tr_4,51,2987,X,EMP1.5,
44128,51030,TYPEMR|4|1,csp_6_2,dip|1|4,False,36,ACT1.1,Male,A,1822.0,CDI,ct_9,C,CA,625f,tr_5,51,20187,O,EMP1.6,
44130,51030,TYPEMR|4|1,csp_5_4,dip|3,False,57,ACT1.1,Female,A,1449.0,CDI,ct_8,C,QA,543g,tr_4,51,24030,O,EMP1.6,
44131,51030,TYPEMR|4|1,csp_6_7,dip|1|3,False,55,ACT1.1,Male,A,1587.0,CDI,ct_9,C,FZ,671c,tr_5,51,24150,O,EMP1.6,
44133,51032,TYPEMR|4|1,csp_6_9,dip|1|2,False,47,ACT1.1,Male,A,2087.0,CDI,ct_9,C,CA,691e,tr_2,51,23358,O,EMP1.6,
44138,51038,TYPEMR|4|3,csp_4_3,dip|1|6,False,56,ACT1.1,Female,A,1416.0,CDI,ct_9,C,QB,431f,tr_4,51,25964,O,EMP1.6,
44147,51049,TYPEMR|4|1,csp_4_3,dip|1|4,False,46,ACT1.1,Male,A,1612.0,CDI,ct_9,C,CM,433c,tr_2,08,22432,O,EMP1.6,
44153,51055,TYPEMR|3|2,csp_6_5,dip|1|3,False,36,ACT1.1,Female,A,379.0,AUT,ct_8,P,QB,652a,tr_2,51,3522,X,EMP1.3,CF-111
44154,51055,TYPEMR|4|1,csp_4_7,dip|1|2,False,57,ACT1.1,Male,A,2105.0,CDI,ct_9,C,GZ,477c,tr_1,10,27961,O,EMP1.6,
44159,51059,TYPEMR|4|3,csp_5_5,dip|1|3,False,55,ACT1.1,Female,A,1529.0,CDI,ct_6,C,GZ,554c,tr_1,52,14463,O,EMP1.6,
44174,51080,TYPEMR|4|2,csp_3_7,dip|1|6,False,59,ACT1.1,Male,A,1820.0,CDI,ct_9,C,HZ,371a,tr_6,75,52465,O,EMP1.6,
44181,51101,TYPEMR|4|1,csp_4_3,dip|1|6,False,46,ACT1.1,Female,A,1825.0,CDI,ct_8,C,QA,434b,tr_4,51,31968,O,EMP1.6,
44194,51108,TYPEMR|4|1,csp_4_7,dip|1|3,False,48,ACT1.1,Male,A,1834.0,CDI,ct_9,C,CA,475b,tr_4,51,45913,O,EMP1.6,
44199,51108,TYPEMR|4|1,csp_4_6,dip|1|6,False,38,ACT1.1,Male,A,1820.0,CDI,ct_9,C,KZ,467a,tr_6,51,33492,O,EMP1.6,
44207,51108,TYPEMR|4|1,csp_6_4,dip|1|3,False,51,ACT1.1,Male,A,1836.0,CDI,ct_9,C,HZ,643a,tr_4,51,23310,O,EMP1.6,CF-126
44212,51108,TYPEMR|4|1,csp_4_7,dip|1|7,False,42,ACT1.1,Male,A,1976.0,CDI,ct_9,C,GZ,477b,tr_3,51,25170,O,EMP1.6,
44221,51108,TYPEMR|1|2,csp_6_2,dip|1|3,False,46,ACT1.1,Female,A,1594.0,CDI,ct_9,C,CM,628g,tr_5,51,25815,O,EMP1.6,
44222,51108,TYPEMR|4|3,csp_5_5,dip|1|4,False,59,ACT1.1,Female,A,1734.0,CDI,ct_9,C,GZ,554c,tr_3,51,15493,O,EMP1.6,
44236,51108,TYPEMR|4|1,csp_4_2,dip|1|3,False,60,ACT1.1,Female,A,1028.0,CDI,ct_1,P,PZ,422c,tr_4,51,14011,O,EMP1.6,
44238,51108,TYPEMR|1|2,csp_3_8,dip|1|6,False,48,ACT1.1,Female,A,1447.0,CDI,ct_9,P,MA,388c,tr_6,92,45457,O,EMP1.6,
44239,51108,TYPEMR|3|2,csp_4_3,dip|1|7,False,57,ACT1.1,Female,A,1660.0,CDI,ct_9,C,GZ,433d,tr_2,51,22562,O,EMP1.6,
44244,51108,TYPEMR|4|1,csp_6_8,dip|1|3,False,27,ACT1.1,Male,A,126.0,CDI,,P,FZ,681a,,51,1370,O,EMP1.6,
44266,51158,TYPEMR|1|1,csp_6_2,dip|1|6,False,47,ACT1.1,Male,A,1710.0,CDI,ct_9,C,CA,625f,tr_3,51,24894,O,EMP1.6,CF-261
44271,51161,TYPEMR|4|1,csp_5_5,dip|1|7,False,41,ACT1.1,Female,A,1674.0,CDI,ct_9,C,CA,554a,tr_1,51,27864,O,EMP1.6,
44272,51163,TYPEMR|4|1,csp_4_3,dip|1|5,False,39,ACT1.1,Female,A,1785.0,CDI,ct_8,P,QB,434c,tr_3,51,30862,O,EMP1.6,
44283,51172,TYPEMR|4|1,csp_5_5,dip|1|3,False,55,ACT1.1,Female,A,1529.0,CDI,ct_6,C,GZ,554c,tr_1,52,15430,O,EMP1.6,
44289,51172,TYPEMR|4|3,csp_4_6,dip|1|4,False,32,ACT1.1,Male,A,2045.0,CDI,ct_9,C,KZ,467c,tr_1,51,33473,O,EMP1.6,
44299,51183,TYPEMR|3|2,csp_5_4,dip|1|6,False,42,ACT1.1,Female,A,1581.0,CDI,ct_9,C,NZ,543b,tr_3,51,14666,O,EMP1.6,
