PRIMARY_KEY,INSEE,Household_type,JOB_42,Highest_degree,Studying,AGE_2019,act,sex,target,Nom de la commune,town_type,DEP,community_size,dep_median_inc,sports,Code,Categorie,Nom fédération,Nom catégorie
44834,51576,TYPEMR|4|1,csp_8_4,dip|1|4,True,18,ACT2.2,Female,A,Tours-sur-Marne,Commune simple,51,1397,22830,,,,,
44835,51576,TYPEMR|4|1,csp_1_1,dip|1|4,False,59,ACT1.1,Female,A,Tours-sur-Marne,Commune simple,51,1397,22830,,,,,
44847,51585,TYPEMR|4|2,csp_8_4,dip|1|2,True,18,ACT2.2,Male,A,Troissy,Commune simple,51,856,22830,,,,,
44849,51600,TYPEMR|1|2,csp_5_4,dip|1|6,False,48,ACT1.2,Female,A,Vaudesincourt,Commune simple,51,99,22830,,,,,
44850,51600,TYPEMR|4|3,csp_8_4,dip|1|2,True,20,ACT2.2,Female,A,Vaudesincourt,Commune simple,51,99,22830,,,,,
44855,51609,TYPEMR|1|1,csp_7_1,dip|1|3,False,62,ACT2.1,Male,A,Verneuil,Commune simple,51,866,22830,,,,,
44860,51612,TYPEMR|4|4,csp_8_6,dip|1|1,False,66,ACT2.4,Female,A,Blancs-Coteaux,Chef-lieu canton,51,3508,22830,CF-111,CF-111,1.0,Fédération Française de football,Fédération unisport olympique
44863,51614,TYPEMR|3|2,csp_8_5,dip|3,True,17,ACT2.2,Male,A,Verzy,Chef-lieu canton,51,984,22830,,,,,
44864,51614,TYPEMR|3|2,csp_5_4,dip|1|4,False,42,ACT1.2,Female,A,Verzy,Chef-lieu canton,51,984,22830,,,,,
44882,51649,TYPEMR|4|1,csp_2_3,dip|1|8,False,42,ACT1.1,Male,E,Vitry-le-François,Sous-préfecture,51,11627,22830,,,,,
44883,51649,TYPEMR|4|3,csp_6_9,dip|1|3,False,48,ACT1.2,Male,A,Vitry-le-François,Sous-préfecture,51,11627,22830,CF-106,CF-106,1.0,Fédération Française de boxe,Fédération unisport olympique
44892,51649,TYPEMR|4|2,csp_4_3,dip|1|5,False,23,ACT1.2,Female,A,Vitry-le-François,Sous-préfecture,51,11627,22830,,,,,
44894,51649,TYPEMR|4|1,csp_8_4,dip|1|2,True,16,ACT2.2,Female,A,Vitry-le-François,Sous-préfecture,51,11627,22830,,,,,
44903,51662,TYPEMR|4|4,csp_8_5,dip|2,False,62,ACT2.4,Female,A,Witry-lès-Reims,Commune simple,51,5045,22830,,,,,
44916,52015,TYPEMR|3|2,csp_4_6,dip|1|4,True,24,ACT1.1,Female,A,Arbigny-sous-Varennes,Commune simple,52,86,21350,,,,,
44920,52035,TYPEMR|2|0,csp_5_2,dip|1|6,False,39,ACT1.1,Female,A,Baissey,Commune simple,52,189,21350,,,,,
44921,52037,TYPEMR|1|2,csp_6_7,dip|3,False,46,ACT1.2,Female,A,Bannes,Commune simple,52,373,21350,,,,,
44925,52044,TYPEMR|4|1,csp_5_4,dip|1|6,False,21,ACT1.1,Female,A,Roches-Bettaincourt,Commune simple,52,564,21350,,,,,
44926,52045,TYPEMR|3|2,csp_8_5,dip|1|7,False,26,ACT2.5,Female,E,Bettancourt-la-Ferrée,Commune simple,52,1831,21350,,,,,
44927,52045,TYPEMR|4|1,csp_3_3,dip|1|8,False,35,ACT1.1,Female,A,Bettancourt-la-Ferrée,Commune simple,52,1831,21350,,,,,
44928,52045,TYPEMR|4|1,csp_8_4,dip|1|2,True,20,ACT2.2,Female,E,Bettancourt-la-Ferrée,Commune simple,52,1831,21350,,,,,
44933,52060,TYPEMR|1|1,csp_6_7,dip|1|3,False,59,ACT1.1,Male,E,Bourbonne-les-Bains,Chef-lieu canton,52,2030,21350,,,,,
44935,52067,TYPEMR|1|2,csp_8_6,dip|2,False,82,ACT2.1,Female,A,Brainville-sur-Meuse,Commune simple,52,75,21350,,,,,
44947,52114,TYPEMR|4|1,csp_1_1,dip|3,False,35,ACT1.1,Male,A,Châteauvillain,Chef-lieu canton,52,1596,21350,CF-132,CF-132,1.0,Fédération Française de golf,Fédération unisport olympique
44952,52121,TYPEMR|4|3,csp_6_2,dip|1|5,False,23,ACT1.2,Male,A,Chaumont,Préfecture,52,23042,21350,,,,,
44953,52121,TYPEMR|4|2,csp_6_5,dip|3,False,43,ACT1.1,Male,E,Chaumont,Préfecture,52,23042,21350,,,,,
44964,52121,TYPEMR|4|1,csp_8_4,dip|1|2,True,19,ACT2.2,Male,A,Chaumont,Préfecture,52,23042,21350,,,,,
44966,52121,TYPEMR|4|4,csp_8_5,dip|1|2,False,35,ACT2.5,Female,A,Chaumont,Préfecture,52,23042,21350,,,,,
44971,52121,TYPEMR|4|1,csp_5_2,dip|1|2,False,36,ACT1.1,Male,A,Chaumont,Préfecture,52,23042,21350,CF-123,CF-123,1.0,Fédération Française de tennis,Fédération unisport olympique
44978,52121,TYPEMR|4|4,csp_7_2,dip|1|5,False,79,ACT2.1,Male,A,Chaumont,Préfecture,52,23042,21350,,,,,
44982,52121,TYPEMR|1|2,csp_7_5,dip|1|3,False,73,ACT2.1,Female,A,Chaumont,Préfecture,52,23042,21350,,,,,
44985,52125,TYPEMR|4|4,csp_7_1,dip|1|4,False,62,ACT2.1,Male,E,Chamarandes-Choignes,Commune simple,52,1214,21350,,,,,
44987,52151,TYPEMR|4|4,csp_8_4,dip|1|2,True,16,ACT2.2,Female,A,Cour-l'Évêque,Commune simple,52,150,21350,,,,,
44988,52155,TYPEMR|4|4,csp_8_1,dip|3,False,27,ACT1.2,Female,A,Culmont,Commune simple,52,525,21350,CF-101,CF-101,1.0,Fédération Française d'athlétisme,Fédération unisport olympique
44989,52156,TYPEMR|4|2,csp_8_5,dip|1|6,False,28,ACT2.5,Female,A,Curel,Commune simple,52,414,21350,,,,,
44990,52157,TYPEMR|3|2,csp_7_2,dip|1|1,False,98,ACT2.1,Female,A,Curmont,Commune simple,52,13,21350,,,,,
44991,52162,TYPEMR|4|1,csp_2_2,dip|1|6,False,57,ACT1.1,Male,A,Dammartin-sur-Meuse,Commune simple,52,199,21350,CF-111,CF-111,1.0,Fédération Française de football,Fédération unisport olympique
44994,52172,TYPEMR|4|3,csp_8_5,dip|1|3,False,54,ACT2.5,Male,A,Dommartin-le-Saint-Père,Commune simple,52,287,21350,,,,,
45003,52182,TYPEMR|4|1,csp_6_2,dip|1|5,False,30,ACT1.2,Male,E,Éclaron-Braucourt-Sainte-Livière,Chef-lieu canton,52,2063,21350,,,,,
45016,52242,TYPEMR|4|4,csp_8_5,dip|3,False,62,ACT2.5,Female,A,Haute-Amance,Commune simple,52,978,21350,,,,,
45017,52242,TYPEMR|4|1,csp_8_5,dip|3,False,22,ACT2.5,Female,A,Haute-Amance,Commune simple,52,978,21350,,,,,
45019,52247,TYPEMR|4|1,csp_8_5,dip|3,True,16,ACT2.2,Female,A,Illoud,Commune simple,52,215,21350,,,,,
45023,52250,TYPEMR|4|1,csp_3_4,dip|1|8,False,60,ACT1.1,Female,A,Joinville,Chef-lieu canton,52,3083,21350,,,,,
45028,52269,TYPEMR|4|1,csp_5_2,dip|1|5,False,45,ACT1.1,Female,A,Langres,Sous-préfecture,52,8064,21350,,,,,
45040,52288,TYPEMR|4|4,csp_7_2,dip|1|1,False,88,ACT2.1,Male,E,Lezéville,Commune simple,52,121,21350,,,,,
45041,52288,TYPEMR|4|3,csp_6_2,dip|1|3,False,64,ACT1.2,Male,A,Lezéville,Commune simple,52,121,21350,,,,,
45042,52292,TYPEMR|4|1,csp_8_5,dip|3,True,16,ACT2.2,Female,A,Longeau-Percey,Chef-lieu canton,52,740,21350,,,,,
45046,52297,TYPEMR|1|2,csp_8_6,dip|1|1,False,96,ACT2.5,Female,A,Luzy-sur-Marne,Commune simple,52,284,21350,,,,,
45048,52306,TYPEMR|1|1,csp_6_4,dip|1|3,False,69,ACT1.1,Male,E,Manois,Commune simple,52,453,21350,,,,,
45052,52331,TYPEMR|4|1,csp_8_5,dip|3,True,15,ACT2.2,Female,A,La Porte du Der,Chef-lieu canton,52,2347,21350,CF-602,CF-602,6.0,Fédération sportive éducative de l'enseignement catholique (UGSEL),Fédération multisports scolaire ou universitaire
45056,52335,TYPEMR|4|4,csp_7_2,dip|1|3,False,90,ACT2.1,Female,A,Montot-sur-Rognon,Commune simple,52,121,21350,,,,,
45060,52353,TYPEMR|4|1,csp_8_4,dip|1|2,True,19,ACT2.2,Male,A,Nogent,Chef-lieu canton,52,3652,21350,,,,,
45061,52353,TYPEMR|4|1,csp_3_4,dip|1|7,False,45,ACT1.1,Female,A,Nogent,Chef-lieu canton,52,3652,21350,,,,,
45065,52357,TYPEMR|4|3,csp_1_1,dip|1|1,False,69,ACT1.1,Female,A,Noncourt-sur-le-Rongeant,Commune simple,52,179,21350,,,,,
45066,52365,TYPEMR|1|1,csp_4_3,dip|1|7,True,26,ACT1.1,Male,A,Orges,Commune simple,52,348,21350,,,,,
45067,52365,TYPEMR|1|2,csp_8_4,dip|1|4,True,23,ACT2.2,Female,A,Orges,Commune simple,52,348,21350,,,,,
45073,52399,TYPEMR|3|2,csp_4_7,dip|1|5,False,37,ACT1.1,Female,A,Pont-la-Ville,Commune simple,52,112,21350,,,,,
45076,52405,TYPEMR|4|4,csp_4_3,dip|1|3,False,29,ACT1.2,Female,A,Le Montsaugeonnais,Chef-lieu canton,52,1210,21350,,,,,
45078,52414,TYPEMR|4|1,csp_8_5,dip|3,True,15,ACT2.2,Female,A,Rachecourt-sur-Marne,Commune simple,52,782,21350,,,,,
45087,52432,TYPEMR|4|1,csp_2_1,dip|1|5,False,56,ACT1.1,Male,A,Rolampont,Commune simple,52,1443,21350,CF-123,CF-123,1.0,Fédération Française de tennis,Fédération unisport olympique
45093,52447,TYPEMR|4|1,csp_8_5,dip|3,True,15,ACT2.2,Female,A,Saint-Ciergues,Commune simple,52,185,21350,CF-119,CF-119,1.0,Fédération Française de natation,Fédération unisport olympique
45095,52448,TYPEMR|4|1,csp_8_4,dip|1|2,True,19,ACT2.2,Male,A,Saint-Dizier,Sous-préfecture,52,23427,21350,CF-105,CF-105,1.0,Fédération Française de basketball,Fédération unisport olympique
45097,52448,TYPEMR|4|2,csp_2_1,dip|1|3,False,79,ACT1.1,Male,A,Saint-Dizier,Sous-préfecture,52,23427,21350,,,,,
45102,52448,TYPEMR|4|3,csp_6_7,dip|1|1,False,63,ACT1.2,Male,A,Saint-Dizier,Sous-préfecture,52,23427,21350,,,,,
45103,52448,TYPEMR|4|1,csp_8_5,dip|3,True,15,ACT2.2,Female,E,Saint-Dizier,Sous-préfecture,52,23427,21350,,,,,
45107,52448,TYPEMR|1|1,csp_7_4,dip|1|5,False,72,ACT2.1,Male,A,Saint-Dizier,Sous-préfecture,52,23427,21350,,,,,
45108,52448,TYPEMR|4|1,csp_8_5,dip|3,True,15,ACT2.2,Female,E,Saint-Dizier,Sous-préfecture,52,23427,21350,,,,,
45110,52448,TYPEMR|4|4,csp_7_2,dip|1|6,False,71,ACT2.1,Male,A,Saint-Dizier,Sous-préfecture,52,23427,21350,,,,,
45111,52448,TYPEMR|4|1,csp_5_2,dip|3,False,61,ACT1.1,Male,A,Saint-Dizier,Sous-préfecture,52,23427,21350,,,,,
45119,52448,TYPEMR|4|3,csp_5_2,dip|2,False,64,ACT1.1,Female,A,Saint-Dizier,Sous-préfecture,52,23427,21350,,,,,
45120,52448,TYPEMR|3|2,csp_2_1,dip|1|5,False,40,ACT1.1,Female,A,Saint-Dizier,Sous-préfecture,52,23427,21350,,,,,
45131,52449,TYPEMR|1|1,csp_6_9,dip|1|8,False,42,ACT1.2,Male,A,Saints-Geosmes,Commune simple,52,1148,21350,,,,,
45132,52449,TYPEMR|4|2,csp_8_4,dip|1|2,True,20,ACT2.2,Female,A,Saints-Geosmes,Commune simple,52,1148,21350,,,,,
45139,52484,TYPEMR|4|2,csp_6_2,dip|1|6,False,35,ACT1.2,Female,A,Suzannecourt,Commune simple,52,375,21350,,,,,
45144,52497,TYPEMR|4|1,csp_8_5,dip|3,True,15,ACT2.2,Female,A,Troisfontaines-la-Ville,Commune simple,52,442,21350,CF-124,CF-124,1.0,Fédération Française de tennis de Table,Fédération unisport olympique
45146,52512,TYPEMR|1|2,csp_8_6,dip|1|3,False,75,ACT2.4,Female,A,Vecqueville,Commune simple,52,527,21350,,,,,
45147,52519,TYPEMR|4|2,csp_8_4,dip|1|2,True,21,ACT2.2,Male,A,Vesvres-sous-Chalancey,Commune simple,52,46,21350,,,,,
45153,52534,TYPEMR|4|1,csp_6_2,dip|1|3,False,20,ACT1.2,Male,A,Villiers-en-Lieu,Commune simple,52,1534,21350,CF-111,CF-111,1.0,Fédération Française de football,Fédération unisport olympique
45157,52550,TYPEMR|4|2,csp_5_5,dip|1|3,False,46,ACT1.1,Male,A,Wassy,Chef-lieu canton,52,2929,21350,,,,,
45160,53001,TYPEMR|1|2,csp_5_2,dip|1|5,False,37,ACT1.1,Female,E,Ahuillé,Commune simple,53,1890,22230,CF-134,CF-134,1.0,FF de karaté et disciplines associées,Fédération unisport olympique
45167,53005,TYPEMR|4|1,csp_8_5,dip|3,True,15,ACT2.2,Female,A,Andouillé,Commune simple,53,2369,22230,CF-105,CF-105,1.0,Fédération Française de basketball,Fédération unisport olympique
45169,53005,TYPEMR|4|1,csp_8_4,dip|1|2,True,19,ACT2.2,Female,E,Andouillé,Commune simple,53,2369,22230,,,,,
45180,53013,TYPEMR|3|2,csp_6_3,dip|1|3,False,30,ACT1.2,Female,E,Averton,Commune simple,53,580,22230,,,,,
45193,53025,TYPEMR|4|1,csp_2_1,dip|1|3,False,56,ACT1.1,Male,A,Bazougers,Commune simple,53,1108,22230,CF-111,CF-111,1.0,Fédération Française de football,Fédération unisport olympique
45194,53026,TYPEMR|4|4,csp_6_7,dip|1|7,False,37,ACT1.2,Male,E,Beaulieu-sur-Oudon,Commune simple,53,538,22230,,,,,
45196,53028,TYPEMR|4|2,csp_2_2,dip|1|6,False,39,ACT1.1,Male,E,Belgeard,Commune simple,53,597,22230,,,,,
45199,53031,TYPEMR|1|2,csp_3_4,dip|1|8,True,34,ACT1.1,Female,E,La Bigottière,Commune simple,53,498,22230,,,,,
45200,53034,TYPEMR|4|4,csp_6_4,dip|1|1,False,62,ACT1.2,Male,E,Bonchamp-lès-Laval,Commune simple,53,6330,22230,,,,,
45202,53034,TYPEMR|4|2,csp_8_4,dip|1|2,True,20,ACT2.2,Female,E,Bonchamp-lès-Laval,Commune simple,53,6330,22230,,,,,
45203,53034,TYPEMR|4|3,csp_6_3,dip|1|5,False,22,ACT1.2,Male,E,Bonchamp-lès-Laval,Commune simple,53,6330,22230,,,,,
45204,53034,TYPEMR|4|1,csp_2_3,dip|1|7,False,46,ACT1.1,Male,E,Bonchamp-lès-Laval,Commune simple,53,6330,22230,,,,,
45209,53037,TYPEMR|4|1,csp_4_2,dip|1|6,False,61,ACT1.1,Male,E,Bouessay,Commune simple,53,755,22230,,,,,
45214,53039,TYPEMR|4|1,csp_2_1,dip|1|5,False,60,ACT1.1,Male,E,Le Bourgneuf-la-Forêt,Commune simple,53,1772,22230,,,,,
45216,53039,TYPEMR|4|2,csp_8_4,dip|1|4,True,20,ACT2.2,Female,A,Le Bourgneuf-la-Forêt,Commune simple,53,1772,22230,CF-101,CF-101,1.0,Fédération Française d'athlétisme,Fédération unisport olympique
45218,53040,TYPEMR|4|1,csp_8_5,dip|3,True,15,ACT2.2,Female,A,Bourgon,Commune simple,53,642,22230,,,,,
45220,53042,TYPEMR|4|1,csp_8_5,dip|3,True,17,ACT2.2,Female,E,Brecé,Commune simple,53,856,22230,,,,,
45225,53052,TYPEMR|1|2,csp_5_6,dip|1|2,False,62,ACT1.2,Female,A,Champfrémont,Commune simple,53,300,22230,,,,,
45227,53054,TYPEMR|4|1,csp_8_4,dip|1|2,True,17,ACT2.2,Female,E,Changé,Commune simple,53,6407,22230,,,,,
45228,53054,TYPEMR|4|1,csp_5_6,dip|1|4,False,20,ACT1.2,Male,E,Changé,Commune simple,53,6407,22230,,,,,
45234,53054,TYPEMR|4|1,csp_8_5,dip|3,True,17,ACT2.2,Female,E,Changé,Commune simple,53,6407,22230,CF-602,CF-602,6.0,Fédération sportive éducative de l'enseignement catholique (UGSEL),Fédération multisports scolaire ou universitaire
45235,53054,TYPEMR|4|2,csp_8_4,dip|1|2,True,20,ACT2.2,Female,E,Changé,Commune simple,53,6407,22230,,,,,
45244,53058,TYPEMR|4|1,csp_8_4,dip|1|2,True,20,ACT2.2,Male,E,La Chapelle-Craonnaise,Commune simple,53,349,22230,,,,,
45245,53061,TYPEMR|4|2,csp_5_6,dip|1|4,False,51,ACT1.2,Female,E,Charchigné,Commune simple,53,470,22230,,,,,
45248,53062,TYPEMR|4|1,csp_6_2,dip|1|3,False,33,ACT1.1,Male,A,Château-Gontier-sur-Mayenne,Sous-préfecture,53,17616,22230,,,,,
45260,53062,TYPEMR|4|4,csp_4_6,dip|1|4,False,57,ACT1.2,Female,A,Château-Gontier-sur-Mayenne,Sous-préfecture,53,17616,22230,,,,,
45262,53062,TYPEMR|1|2,csp_8_5,dip|1|1,False,52,ACT2.4,Female,E,Château-Gontier-sur-Mayenne,Sous-préfecture,53,17616,22230,,,,,
45266,53062,TYPEMR|4|2,csp_3_7,dip|1|8,False,59,ACT1.1,Male,E,Château-Gontier-sur-Mayenne,Sous-préfecture,53,17616,22230,,,,,
45268,53062,TYPEMR|4|4,csp_7_1,dip|1|3,False,70,ACT2.1,Female,A,Château-Gontier-sur-Mayenne,Sous-préfecture,53,17616,22230,,,,,
45269,53062,TYPEMR|4|1,csp_5_2,dip|1|3,False,50,ACT1.1,Male,E,Château-Gontier-sur-Mayenne,Sous-préfecture,53,17616,22230,,,,,
45273,53062,TYPEMR|4|3,csp_4_6,dip|1|5,False,28,ACT1.2,Male,A,Château-Gontier-sur-Mayenne,Sous-préfecture,53,17616,22230,,,,,
45278,53072,TYPEMR|4|4,csp_8_5,dip|2,False,59,ACT2.5,Male,E,Commer,Commune simple,53,1281,22230,,,,,
45279,53072,TYPEMR|4|1,csp_8_4,dip|1|2,True,16,ACT2.2,Male,E,Commer,Commune simple,53,1281,22230,,,,,
45285,53076,TYPEMR|4|4,csp_7_1,dip|1|1,False,86,ACT2.1,Male,E,Cossé-en-Champagne,Commune simple,53,340,22230,,,,,
45289,53077,TYPEMR|1|1,csp_6_7,dip|1|3,False,62,ACT1.1,Male,E,Cossé-le-Vivien,Chef-lieu canton,53,3276,22230,,,,,
45293,53078,TYPEMR|4|1,csp_3_5,dip|1|7,False,47,ACT1.1,Female,E,Coudray,Commune simple,53,868,22230,,,,,
45296,53083,TYPEMR|4|2,csp_4_3,dip|1|7,False,61,ACT1.1,Male,A,Courcité,Commune simple,53,883,22230,,,,,
45298,53084,TYPEMR|4|1,csp_5_3,dip|1|2,False,37,ACT1.1,Male,E,Craon,Chef-lieu canton,53,4664,22230,,,,,
45317,53089,TYPEMR|4|1,csp_8_5,dip|3,False,21,ACT2.5,Male,E,Daon,Commune simple,53,514,22230,,,,,
45320,53094,TYPEMR|4|1,csp_8_4,dip|1|2,True,19,ACT2.2,Female,E,Entrammes,Commune simple,53,2296,22230,CF-602,CF-602,6.0,Fédération sportive éducative de l'enseignement catholique (UGSEL),Fédération multisports scolaire ou universitaire
45321,53094,TYPEMR|4|4,csp_7_1,dip|2,False,84,ACT2.1,Female,E,Entrammes,Commune simple,53,2296,22230,,,,,
45331,53096,TYPEMR|4|1,csp_1_1,dip|1|6,False,48,ACT1.1,Male,E,Ernée,Chef-lieu canton,53,5813,22230,CF-124,CF-124,1.0,Fédération Française de tennis de Table,Fédération unisport olympique
45332,53097,TYPEMR|4|1,csp_3_3,dip|1|8,False,38,ACT1.1,Female,E,Évron,Chef-lieu canton,53,8843,22230,,,,,
45337,53097,TYPEMR|4|1,csp_8_4,dip|1|2,True,16,ACT2.2,Male,E,Évron,Chef-lieu canton,53,8843,22230,CF-242,CF-242,2.0,Fédération Française de pétanque et jeu provençal,Fédération unisport non olympique
45343,53097,TYPEMR|4|1,csp_8_4,dip|1|2,True,19,ACT2.2,Female,E,Évron,Chef-lieu canton,53,8843,22230,CF-602,CF-602,6.0,Fédération sportive éducative de l'enseignement catholique (UGSEL),Fédération multisports scolaire ou universitaire
45345,53097,TYPEMR|4|2,csp_8_4,dip|1|4,True,23,ACT2.2,Male,A,Évron,Chef-lieu canton,53,8843,22230,CF-111,CF-111,1.0,Fédération Française de football,Fédération unisport olympique
45346,53097,TYPEMR|1|2,csp_5_5,dip|3,False,48,ACT1.2,Female,E,Évron,Chef-lieu canton,53,8843,22230,,,,,
45350,53099,TYPEMR|4|1,csp_2_1,dip|1|3,False,49,ACT1.1,Male,A,Forcé,Commune simple,53,1129,22230,,,,,
45354,53103,TYPEMR|4|4,csp_8_6,dip|1|1,False,86,ACT2.4,Female,A,Le Genest-Saint-Isle,Commune simple,53,2192,22230,,,,,
45357,53104,TYPEMR|4|3,csp_6_2,dip|1|3,False,56,ACT1.2,Male,E,Gennes-Longuefuye,Commune simple,53,1353,22230,,,,,
45360,53109,TYPEMR|4|1,csp_2_2,dip|1|3,False,44,ACT1.1,Female,A,Grazay,Commune simple,53,638,22230,,,,,
45372,53117,TYPEMR|4|2,csp_8_5,dip|1|7,False,43,ACT2.5,Female,E,Houssay,Commune simple,53,504,22230,CF-242,CF-242,2.0,Fédération Française de pétanque et jeu provençal,Fédération unisport non olympique
45378,53120,TYPEMR|4|2,csp_6_3,dip|1|4,False,23,ACT1.2,Male,E,Izé,Commune simple,53,465,22230,,,,,
45380,53121,TYPEMR|4|1,csp_8_5,dip|3,True,15,ACT2.2,Female,A,Javron-les-Chapelles,Commune simple,53,1409,22230,CF-123,CF-123,1.0,Fédération Française de tennis,Fédération unisport olympique
45389,53125,TYPEMR|4|2,csp_8_5,dip|1|3,False,40,ACT2.4,Female,A,Landivy,Chef-lieu canton,53,1178,22230,,,,,
45393,53130,TYPEMR|4|1,csp_8_5,dip|3,True,15,ACT2.2,Female,A,Laval,Préfecture,53,52370,22230,,,,,
45398,53130,TYPEMR|4|1,csp_3_3,dip|1|7,False,49,ACT1.1,Male,E,Laval,Préfecture,53,52370,22230,,,,,
45399,53130,TYPEMR|1|1,csp_1_1,dip|1|3,False,47,ACT1.1,Male,A,Laval,Préfecture,53,52370,22230,,,,,
45400,53130,TYPEMR|4|2,csp_5_3,dip|1|2,False,53,ACT1.2,Female,A,Laval,Préfecture,53,52370,22230,,,,,
45407,53130,TYPEMR|4|2,csp_2_2,dip|1|3,False,58,ACT1.1,Male,A,Laval,Préfecture,53,52370,22230,,,,,
45416,53130,TYPEMR|4|2,csp_8_4,dip|1|2,True,19,ACT2.2,Male,A,Laval,Préfecture,53,52370,22230,CF-117,CF-117,1.0,"Fédération Française de judo-jujitsu, kendo et disciplines associées",Fédération unisport olympique
45430,53130,TYPEMR|4|1,csp_2_1,dip|1|5,False,43,ACT1.1,Male,E,Laval,Préfecture,53,52370,22230,,,,,
45436,53130,TYPEMR|4|1,csp_2_1,dip|1|3,False,52,ACT1.1,Male,E,Laval,Préfecture,53,52370,22230,CF-121,CF-121,1.0,Fédération Française de ski,Fédération unisport olympique
45438,53130,TYPEMR|4|1,csp_8_4,dip|1|4,True,19,ACT2.2,Male,A,Laval,Préfecture,53,52370,22230,CF-602,CF-602,6.0,Fédération sportive éducative de l'enseignement catholique (UGSEL),Fédération multisports scolaire ou universitaire
45439,53130,TYPEMR|1|2,csp_7_1,dip|3,False,79,ACT2.1,Female,E,Laval,Préfecture,53,52370,22230,,,,,
45441,53130,TYPEMR|1|2,csp_3_4,dip|1|8,False,54,ACT1.1,Female,E,Laval,Préfecture,53,52370,22230,,,,,
45445,53130,TYPEMR|4|1,csp_8_4,dip|1|2,True,16,ACT2.2,Male,E,Laval,Préfecture,53,52370,22230,,,,,
45452,53130,TYPEMR|4|4,csp_5_6,dip|3,False,17,ACT1.2,Female,A,Laval,Préfecture,53,52370,22230,CF-602,CF-602,6.0,Fédération sportive éducative de l'enseignement catholique (UGSEL),Fédération multisports scolaire ou universitaire
45454,53130,TYPEMR|4|1,csp_8_4,dip|1|2,True,17,ACT2.2,Female,A,Laval,Préfecture,53,52370,22230,,,,,
45456,53130,TYPEMR|1|1,csp_8_5,dip|1|3,False,57,ACT2.5,Male,E,Laval,Préfecture,53,52370,22230,,,,,
45462,53130,TYPEMR|4|4,csp_8_4,dip|1|5,True,20,ACT2.2,Female,A,Laval,Préfecture,53,52370,22230,,,,,
45463,53130,TYPEMR|4|4,csp_7_2,dip|1|3,False,63,ACT2.1,Female,A,Laval,Préfecture,53,52370,22230,,,,,
45466,53130,TYPEMR|4|1,csp_8_5,dip|3,True,15,ACT2.2,Female,A,Laval,Préfecture,53,52370,22230,CF-604,CF-604,6.0,Union nationale du sport scolaire (UNSS),Fédération multisports scolaire ou universitaire
45474,53130,TYPEMR|4|1,csp_2_2,dip|1|5,False,41,ACT1.1,Female,A,Laval,Préfecture,53,52370,22230,,,,,
45476,53130,TYPEMR|4|1,csp_8_4,dip|1|1,True,17,ACT2.2,Male,E,Laval,Préfecture,53,52370,22230,,,,,
45477,53130,TYPEMR|1|2,csp_8_6,dip|2,False,92,ACT2.1,Female,A,Laval,Préfecture,53,52370,22230,,,,,
45478,53130,TYPEMR|4|1,csp_8_5,dip|3,True,15,ACT2.2,Female,A,Laval,Préfecture,53,52370,22230,,,,,
45480,53136,TYPEMR|4|1,csp_2_1,dip|1|3,False,55,ACT1.1,Male,A,La Roche-Neuville,Commune simple,53,1232,22230,,,,,
45484,53139,TYPEMR|4|3,csp_6_8,dip|1|3,False,28,ACT1.1,Female,E,Loupfougères,Commune simple,53,418,22230,,,,,
45487,53140,TYPEMR|1|1,csp_5_2,dip|1|7,False,68,ACT1.1,Male,E,Louverné,Commune simple,53,4471,22230,,,,,
45493,53143,TYPEMR|4|4,csp_7_5,dip|1|7,False,71,ACT2.1,Male,E,Maisoncelles-du-Maine,Commune simple,53,527,22230,,,,,
45495,53146,TYPEMR|4|1,csp_3_3,dip|1|3,False,52,ACT1.1,Male,E,Martigné-sur-Mayenne,Commune simple,53,1942,22230,,,,,
45507,53147,TYPEMR|1|2,csp_8_6,dip|1|1,False,62,ACT2.5,Female,A,Mayenne,Sous-préfecture,53,13503,22230,,,,,
45515,53147,TYPEMR|4|1,csp_5_5,dip|1|6,True,29,ACT1.1,Female,E,Mayenne,Sous-préfecture,53,13503,22230,,,,,
45517,53147,TYPEMR|4|3,csp_7_1,dip|1|3,False,69,ACT2.1,Male,E,Mayenne,Sous-préfecture,53,13503,22230,CF-413,CF-413,4.0,Union Française des oeuvres laïques d'éducation physique (UFOLEP),Fédération multisports affinitaire
45520,53147,TYPEMR|4|1,csp_8_4,dip|1|2,True,20,ACT2.2,Male,E,Mayenne,Sous-préfecture,53,13503,22230,,,,,
45522,53147,TYPEMR|4|1,csp_6_9,dip|1|4,False,48,ACT1.1,Male,E,Mayenne,Sous-préfecture,53,13503,22230,,,,,
45524,53147,TYPEMR|1|1,csp_7_4,dip|1|8,False,75,ACT2.1,Male,E,Mayenne,Sous-préfecture,53,13503,22230,,,,,
45531,53152,TYPEMR|3|2,csp_5_4,dip|1|3,False,19,ACT1.1,Female,A,Meslay-du-Maine,Chef-lieu canton,53,2879,22230,,,,,
45533,53153,TYPEMR|4|3,csp_3_8,dip|1|6,False,38,ACT1.2,Male,A,Mézangers,Commune simple,53,648,22230,,,,,
45535,53154,TYPEMR|4|1,csp_4_4,dip|1,False,44,ACT1.1,Male,E,Montaudin,Commune simple,53,927,22230,,,,,
45536,53154,TYPEMR|4|1,csp_3_1,dip|1|8,False,65,ACT1.1,Female,E,Montaudin,Commune simple,53,927,22230,,,,,
