PRIMARY_KEY,INSEE,Household_type,JOB_42,Highest_degree,Studying,AGE_2019,act,sex,target,ECO_SECT,LAST_DEP,Job_dep,job_desc,TYPE_OF_CONTRACT,job_category,Work_condition,company_category,Working_hours,employee_count,LAST_JOB_42,last_emp_type,retirement_age,Retirement_pay,Nom de la commune,town_type,DEP,community_size,dep_median_inc,sports,Code,Categorie,Nom fédération,Nom catégorie,dep_act_rate
54838,60395,TYPEMR|4|4,csp_7_4,dip|1|8,False,73,ACT2.1,Male,E,JA,91,91,388a,CDI,O,C,ct_9,1214.0,tr_0,csp_3_8,EMP1.6,55,41021,Méru,Chef-lieu canton,60,14634,23330,CF-242,CF-242,2.0,Fédération Française de pétanque et jeu provençal,Fédération unisport non olympique,83.9
54846,60398,TYPEMR|1|2,csp_7_7,dip|2,False,80,ACT2.1,Female,A,QB,17,17,526d,CDI,O,C,ct_9,1694.0,tr_4,csp_5_2,EMP1.6,56,15683,Le Mesnil-en-Thelle,Commune simple,60,2237,23330,,,,,,62.3
54881,60420,TYPEMR|1|2,csp_7_7,dip|1|4,False,92,ACT2.1,Female,A,QB,59,59,526a,CDI,O,N,,247.0,,csp_5_2,EMP1.6,69,17359,Montjavoult,Commune simple,60,492,23330,,,,,,74.1
54882,60423,TYPEMR|4|4,csp_7_5,dip|1|3,False,65,ACT2.1,Female,A,HZ,10,10,451a,CDI,O,C,ct_9,912.0,tr_3,csp_4_5,EMP1.6,65,16268,Montmacq,Commune simple,60,1152,23330,,,,,,68.7
54883,60423,TYPEMR|4|4,csp_7_7,dip|1|1,False,76,ACT2.1,Female,A,LZ,57,57,541b,CDI,O,P,ct_9,978.0,tr_1,csp_5_4,EMP1.6,60,9275,Montmacq,Commune simple,60,1152,23330,,,,,,62.9
54887,60431,TYPEMR|4|4,csp_7_8,dip|2,False,78,ACT2.1,Female,A,QA,47,47,632k,AUT,O,C,ct_3,1820.0,tr_6,csp_6_3,EMP1.5,60,13788,Morlincourt,Commune simple,60,553,23330,,,,,,63.1
54918,60450,TYPEMR|4|4,csp_7_8,dip|1|3,False,68,ACT2.1,Male,E,FZ,77,77,632g,CDI,O,C,ct_9,1365.0,tr_3,csp_6_3,EMP1.6,60,14460,Neuilly-en-Thelle,Chef-lieu canton,60,4014,23330,,,,,,82.6
54920,60451,TYPEMR|4|4,csp_7_5,dip|1|7,False,72,ACT2.1,Female,A,PZ,75,94,421b,CDI,O,C,ct_8,1272.0,tr_2,csp_4_2,EMP1.6,65,19076,Neuilly-sous-Clermont,Commune simple,60,1673,23330,,,,,,86.1
54927,60462,TYPEMR|4|3,csp_7_4,dip|1|9,False,72,ACT2.1,Male,A,MC,13,13,373d,CDI,O,N,ct_9,1820.0,tr_2,csp_3_7,EMP1.6,65,31434,Noailles,Chef-lieu canton,60,2873,23330,,,,,,73.7
54932,60462,TYPEMR|4|4,csp_7_8,dip|1|2,False,87,ACT2.1,Male,E,HZ,42,69,641b,CDI,O,C,,393.0,,csp_6_4,EMP1.6,65,14719,Noailles,Chef-lieu canton,60,2873,23330,,,,,,79.4
54934,60463,TYPEMR|4|4,csp_7_7,dip|1|4,False,96,ACT2.1,Female,E,QB,55,55,563b,CDI,O,P,ct_8,1109.0,tr_4,csp_5_6,EMP1.6,65,13139,Nogent-sur-Oise,Chef-lieu canton,60,21142,23330,,,,,,66.1
54939,60463,TYPEMR|1|2,csp_7_5,dip|1|4,False,90,ACT2.1,Female,E,LZ,02,02,461d,CDI,O,C,ct_9,1810.0,tr_2,csp_4_6,EMP1.6,58,19576,Nogent-sur-Oise,Chef-lieu canton,60,21142,23330,,,,,,68.4
54945,60463,TYPEMR|1|2,csp_7_4,dip|1|4,False,64,ACT2.1,Female,E,MA,93,75,373c,CDI,O,C,ct_9,1526.0,tr_3,csp_3_7,EMP1.6,58,27665,Nogent-sur-Oise,Chef-lieu canton,60,21142,23330,,,,,,86.9
54952,60463,TYPEMR|1|2,csp_7_7,dip|1|4,False,72,ACT2.1,Female,A,QB,82,82,525d,CDI,O,P,ct_8,1661.0,tr_4,csp_5_2,EMP1.6,60,14705,Nogent-sur-Oise,Chef-lieu canton,60,21142,23330,,,,,,68.7
54964,60463,TYPEMR|1|2,csp_7_7,dip|1|1,False,75,ACT2.1,Female,A,QB,69,69,526a,CDI,O,P,ct_8,276.0,tr_4,csp_5_2,EMP1.6,61,21022,Nogent-sur-Oise,Chef-lieu canton,60,21142,23330,,,,,,79.4
54967,60463,TYPEMR|1|2,csp_7_7,dip|1|1,False,65,ACT2.1,Female,A,QA,30,30,525d,CDI,O,C,ct_9,1517.0,tr_6,csp_5_2,EMP1.6,60,16407,Nogent-sur-Oise,Chef-lieu canton,60,21142,23330,,,,,,66.2
54974,60463,TYPEMR|4|4,csp_7_7,dip|2,False,69,ACT2.1,Female,A,QB,31,31,563a,CDI,O,N,ct_7,1497.0,tr_1,csp_5_6,EMP1.6,65,8881,Nogent-sur-Oise,Chef-lieu canton,60,21142,23330,,,,,,80.0
54979,60471,TYPEMR|4|1,csp_7_8,dip|2,False,91,ACT2.1,Male,A,CL,57,57,673c,CDI,O,C,ct_9,1539.0,tr_6,csp_6_7,EMP1.6,60,14511,Noyon,Chef-lieu canton,60,13450,23330,,,,,,62.9
55001,60477,TYPEMR|4|4,csp_7_5,dip|1|1,False,81,ACT2.1,Male,E,FZ,44,44,472c,CDI,O,C,ct_9,1584.0,tr_1,csp_4_7,EMP1.6,60,26137,Ons-en-Bray,Commune simple,60,1422,23330,,,,,,76.6
55002,60479,TYPEMR|4|4,csp_7_7,dip|1|1,False,70,ACT2.1,Female,A,QB,89,89,563a,CDI,O,N,ct_7,1132.0,tr_0,csp_5_6,EMP1.6,60,8881,Ormoy-Villers,Commune simple,60,687,23330,,,,,,66.0
55009,60484,TYPEMR|1|2,csp_7_8,dip|1|1,False,87,ACT2.1,Female,A,LZ,65,65,684a,CDI,O,C,ct_5,1673.0,tr_4,csp_6_8,EMP1.6,60,13580,Oudeuil,Commune simple,60,283,23330,,,,,,62.0
55022,60496,TYPEMR|4|3,csp_7_8,dip|1|1,False,68,ACT2.1,Male,E,CJ,01,01,622f,CDI,O,C,ct_9,1489.0,tr_4,csp_6_2,EMP1.6,60,25409,Plainville,Commune simple,60,163,23330,,,,,,79.1
55042,60508,TYPEMR|4|4,csp_7_8,dip|1|1,False,81,ACT2.1,Male,E,SZ,66,66,685a,CDI,O,C,ct_9,1759.0,tr_1,csp_6_8,EMP1.6,60,13695,Pontpoint,Commune simple,60,3316,23330,,,,,,59.6
55046,60508,TYPEMR|1|1,csp_7_8,dip|1|1,False,77,ACT2.1,Male,E,CA,73,73,643a,CDI,O,P,ct_9,780.0,tr_1,csp_6_4,EMP1.6,65,13239,Pontpoint,Commune simple,60,3316,23330,,,,,,72.8
55051,60509,TYPEMR|1|1,csp_7_7,dip|1|3,False,60,ACT2.1,Male,E,QA,41,41,526e,CDI,O,P,ct_9,246.0,tr_1,csp_5_2,EMP1.6,60,11889,Pont-Sainte-Maxence,Chef-lieu canton,60,12724,23330,,,,,,66.7
55053,60509,TYPEMR|4|4,csp_7_4,dip|1|3,False,72,ACT2.1,Male,E,PZ,93,69,342c,CDI,O,C,ct_1,2108.0,tr_6,csp_3_4,EMP1.6,60,28280,Pont-Sainte-Maxence,Chef-lieu canton,60,12724,23330,,,,,,79.4
55057,60509,TYPEMR|4|3,csp_7_4,dip|1|7,False,63,ACT2.1,Male,A,JB,78,78,388e,CDI,O,C,ct_9,1771.0,tr_6,csp_3_8,EMP1.6,60,31150,Pont-Sainte-Maxence,Chef-lieu canton,60,12724,23330,CF-124,CF-124,1.0,Fédération Française de tennis de Table,Fédération unisport olympique,86.9
55074,60524,TYPEMR|4|4,csp_7_7,dip|1|1,False,82,ACT2.1,Female,E,QB,01,01,526d,CDI,O,C,ct_8,1674.0,tr_3,csp_5_2,EMP1.6,56,17196,Rantigny,Commune simple,60,2564,23330,,,,,,79.1
55076,60526,TYPEMR|4|3,csp_7_8,dip|1|4,False,65,ACT2.1,Male,E,HZ,69,13,641a,CDI,O,C,ct_9,2101.0,tr_3,csp_6_4,EMP1.6,60,18334,Ravenel,Commune simple,60,1084,23330,,,,,,73.7
55084,60533,TYPEMR|4|4,csp_7_8,dip|2,False,80,ACT2.1,Female,A,GZ,59,59,676c,CDI,O,C,ct_9,1806.0,tr_4,csp_6_7,EMP1.6,60,17492,Ressons-sur-Matz,Chef-lieu canton,60,1728,23330,,,,,,74.1
55086,60533,TYPEMR|4|4,csp_7_7,dip|1|1,False,91,ACT2.1,Female,A,GZ,51,51,555a,CDI,O,C,ct_9,1827.0,tr_2,csp_5_5,EMP1.6,55,12133,Ressons-sur-Matz,Chef-lieu canton,60,1728,23330,,,,,,73.6
55096,60540,TYPEMR|1|2,csp_7_7,dip|1|4,False,71,ACT2.1,Female,A,QA,17,17,526a,CDI,O,P,ct_8,1225.0,tr_2,csp_5_2,EMP1.6,60,15327,Rivecourt,Commune simple,60,640,23330,,,,,,62.3
55111,60562,TYPEMR|4|4,csp_7_4,dip|1|4,False,71,ACT2.1,Female,A,PZ,60,60,341a,CDI,O,C,ct_8,1820.0,tr_4,csp_3_4,EMP1.6,60,22085,Sacy-le-Grand,Commune simple,60,1621,23330,,,,,,76.7
55126,60575,TYPEMR|4|4,csp_7_5,dip|1|3,False,76,ACT2.1,Male,E,FZ,77,60,481b,CDI,O,C,ct_9,1708.0,tr_3,csp_4_8,EMP1.6,59,24217,Sainte-Geneviève,Commune simple,60,3388,23330,,,,,,76.7
55134,60577,TYPEMR|1|2,csp_7_7,dip|1|1,False,78,ACT2.1,Female,E,QB,64,64,525d,CDI,O,P,ct_8,1751.0,tr_4,csp_5_2,EMP1.6,62,13570,Saint-Germer-de-Fly,Commune simple,60,1744,23330,,,,,,67.1
55136,60577,TYPEMR|4|4,csp_7_8,dip|1|3,False,65,ACT2.1,Female,A,NZ,65,31,684a,CDI,O,P,,856.0,tr_5,csp_6_8,EMP1.6,60,11444,Saint-Germer-de-Fly,Commune simple,60,1744,23330,,,,,,80.0
55146,60581,TYPEMR|1|2,csp_7_7,dip|1|3,False,77,ACT2.1,Female,A,QB,68,68,526a,CDI,O,P,ct_9,588.0,tr_4,csp_5_2,EMP1.6,65,20148,Saint-Just-en-Chaussée,Chef-lieu canton,60,6101,23330,,,,,,78.0
55147,60582,TYPEMR|4|4,csp_7_8,dip|2,False,84,ACT2.1,Male,E,CG,85,85,652a,CDI,O,C,ct_9,1603.0,tr_4,csp_6_5,EMP1.6,60,12694,Saint-Léger-aux-Bois,Commune simple,60,791,23330,,,,,,66.6
55150,60584,TYPEMR|4|4,csp_7_8,dip|1|3,False,82,ACT2.1,Male,E,NZ,,,652b,CDI,O,C,ct_8,1713.0,tr_5,csp_6_5,EMP1.6,64,30131,Saint-Leu-d'Esserent,Commune simple,60,4777,23330,,,,,,
55154,60584,TYPEMR|1|2,csp_7_7,dip|1,False,90,ACT2.1,Female,E,QB,89,89,525d,CDI,O,P,ct_8,1409.0,tr_4,csp_5_2,EMP1.6,60,11048,Saint-Leu-d'Esserent,Commune simple,60,4777,23330,,,,,,66.0
55173,60597,TYPEMR|1|2,csp_7_7,dip|1|7,False,90,ACT2.1,Female,A,SZ,93,93,526a,CDI,O,C,ct_8,3000.0,tr_2,csp_5_2,EMP1.6,60,22923,Saint-Sauveur,Commune simple,60,1764,23330,,,,,,82.5
55176,60600,TYPEMR|4|4,csp_7_7,dip|1|3,False,72,ACT2.1,Female,A,FZ,71,71,542a,CDI,O,P,ct_9,1073.0,tr_1,csp_5_4,EMP1.6,60,13806,Saint-Vaast-de-Longmont,Commune simple,60,646,23330,,,,,,66.0
55184,60612,TYPEMR|4|4,csp_7_8,dip|3,False,62,ACT2.1,Male,E,FZ,06,06,681a,CDI,O,P,ct_9,148.0,tr_1,csp_6_8,EMP1.6,54,16487,Senlis,Sous-préfecture,60,15386,23330,,,,,,72.3
55203,60612,TYPEMR|4|2,csp_7_7,dip|1|3,False,65,ACT2.1,Female,A,KZ,34,34,542a,CDI,O,C,ct_9,1789.0,tr_1,csp_5_4,EMP1.6,60,15150,Senlis,Sous-préfecture,60,15386,23330,,,,,,68.8
55231,60636,TYPEMR|4|4,csp_7_5,dip|2,False,65,ACT2.1,Male,E,MB,84,30,451e,CDI,O,C,ct_1,1820.0,tr_6,csp_4_5,EMP1.6,63,26749,Thourotte,Commune simple,60,4558,23330,,,,,,66.2
55241,60642,TYPEMR|4|4,csp_7_5,dip|2,False,68,ACT2.1,Male,E,QB,77,77,423b,CDI,O,C,ct_8,1448.0,tr_5,csp_4_2,EMP1.6,60,18604,Tracy-le-Val,Commune simple,60,1100,23330,,,,,,82.6
55244,60644,TYPEMR|1|1,csp_7_8,dip|2,False,72,ACT2.1,Male,E,NZ,,17,685a,CDI,O,C,,148.0,tr_1,csp_6_8,EMP1.6,61,11889,Trie-Château,Commune simple,60,1966,23330,,,,,,62.3
55264,60667,TYPEMR|4|4,csp_7_5,dip|1|3,False,67,ACT2.1,Female,A,HZ,68,68,451a,CDI,O,C,ct_9,607.0,tr_2,csp_4_5,EMP1.6,60,17699,Verberie,Commune simple,60,3866,23330,,,,,,78.0
55265,60667,TYPEMR|4|4,csp_7_7,dip|1|4,False,79,ACT2.1,Female,A,QA,47,47,526b,CDI,O,P,ct_6,1203.0,tr_1,csp_5_2,EMP1.6,63,11253,Verberie,Commune simple,60,3866,23330,,,,,,63.1
55266,60667,TYPEMR|4|4,csp_7_7,dip|1|2,False,70,ACT2.1,Female,E,QB,59,59,525d,CDI,O,P,ct_8,1487.0,tr_4,csp_5_2,EMP1.6,60,11287,Verberie,Commune simple,60,3866,23330,,,,,,74.1
55274,60670,TYPEMR|1|2,csp_7_8,dip|3,False,71,ACT2.1,Female,A,CM,84,84,675b,CDI,O,C,ct_9,1587.0,tr_4,csp_6_7,EMP1.6,60,12371,Verneuil-en-Halatte,Commune simple,60,4822,23330,,,,,,67.8
55277,60670,TYPEMR|4|4,csp_7_8,dip|2,False,73,ACT2.1,Male,E,CG,63,63,628b,CDI,O,C,ct_9,1896.0,tr_6,csp_6_2,EMP1.6,58,22770,Verneuil-en-Halatte,Commune simple,60,4822,23330,,,,,,71.0
55290,60684,TYPEMR|1|1,csp_7_7,dip|1|3,False,85,ACT2.1,Male,E,OZ,54,54,545d,CDI,O,C,ct_8,2029.0,tr_5,csp_5_4,EMP1.6,63,24538,Villers-Saint-Paul,Commune simple,60,6498,23330,,,,,,67.3
55297,60685,TYPEMR|4|4,csp_7_8,dip|1|3,False,81,ACT2.1,Male,E,CM,57,78,623b,CDI,O,C,ct_9,1568.0,tr_5,csp_6_2,EMP1.6,63,18949,Villers-Saint-Sépulcre,Commune simple,60,1021,23330,,,,,,86.9
55315,60700,TYPEMR|1|1,csp_7_5,dip|1|6,False,70,ACT2.1,Male,E,FZ,10,10,481a,CDI,O,C,ct_9,1608.0,tr_3,csp_4_8,EMP1.6,60,25619,Warluis,Commune simple,60,1208,23330,,,,,,68.7
55319,60701,TYPEMR|1|2,csp_7_7,dip|1|3,False,76,ACT2.1,Female,A,QB,69,69,525d,CDI,O,P,ct_9,1568.0,tr_4,csp_5_2,EMP1.6,62,15432,Wavignies,Commune simple,60,1291,23330,,,,,,79.4
55321,60702,TYPEMR|4|4,csp_7_7,dip|1|4,False,73,ACT2.1,Male,A,KZ,94,94,543e,CDI,O,C,ct_9,1059.0,tr_6,csp_5_4,EMP1.6,58,26197,Welles-Pérennes,Commune simple,60,251,23330,,,,,,86.1
55327,61001,TYPEMR|4|4,csp_7_7,dip|1|1,False,83,ACT2.1,Female,A,GZ,17,17,554a,CDI,O,C,ct_9,1620.0,tr_1,csp_5_5,EMP1.6,60,14511,Alençon,Préfecture,61,26622,21400,,,,,,62.3
55331,61001,TYPEMR|4|4,csp_7_8,dip|1|3,False,77,ACT2.1,Male,E,NZ,34,34,676a,TTP,O,C,ct_9,781.0,tr_1,csp_6_7,EMP1.5,60,12554,Alençon,Préfecture,61,26622,21400,,,,,,68.8
55335,61001,TYPEMR|4|4,csp_7_5,dip|1|7,False,73,ACT2.1,Female,A,CB,30,30,485b,CDI,O,P,ct_9,858.0,tr_5,csp_4_8,EMP1.6,55,13395,Alençon,Préfecture,61,26622,21400,,,,,,66.2
55342,61001,TYPEMR|4|4,csp_7_8,dip|1|3,False,85,ACT2.1,Male,A,FZ,82,82,621a,CDI,O,C,ct_9,1680.0,tr_3,csp_6_2,EMP1.6,56,23853,Alençon,Préfecture,61,26622,21400,,,,,,68.7
55343,61001,TYPEMR|4|4,csp_7_5,dip|1|4,False,68,ACT2.1,Male,E,CK,53,53,477b,CDI,O,C,ct_9,1819.0,tr_6,csp_4_7,EMP1.6,59,25465,Alençon,Préfecture,61,26622,21400,,,,,,69.7
55347,61001,TYPEMR|4|3,csp_7_8,dip|1|6,False,63,ACT2.1,Male,E,NZ,17,17,651a,TTP,O,C,ct_9,874.0,tr_1,csp_6_5,EMP1.5,61,13277,Alençon,Préfecture,61,26622,21400,,,,,,62.3
55352,61001,TYPEMR|4|4,csp_7_7,dip|1|2,False,68,ACT2.1,Female,A,QB,56,56,563a,CDI,O,N,ct_7,3000.0,tr_1,csp_5_6,EMP1.6,60,8881,Alençon,Préfecture,61,26622,21400,,,,,,64.8
55355,61006,TYPEMR|4|4,csp_7_7,dip|2,False,68,ACT2.1,Female,A,SZ,91,91,526d,CDI,O,C,ct_8,1820.0,tr_4,csp_5_2,EMP1.6,60,11928,Argentan,Sous-préfecture,61,13748,21400,,,,,,83.9
55356,61006,TYPEMR|1|1,csp_7_8,dip|3,False,75,ACT2.1,Male,A,CA,34,34,691e,CDI,O,C,ct_9,1757.0,tr_2,csp_6_9,EMP1.6,60,13908,Argentan,Sous-préfecture,61,13748,21400,,,,,,68.8
55358,61006,TYPEMR|4|4,csp_7_8,dip|2,False,84,ACT2.1,Male,E,GZ,11,11,625f,CDI,O,C,ct_9,1820.0,tr_4,csp_6_2,EMP1.6,63,16843,Argentan,Sous-préfecture,61,13748,21400,,,,,,60.0
55370,61006,TYPEMR|4|4,csp_7_5,dip|1|3,False,66,ACT2.1,Male,E,QA,76,76,441a,CDI,O,C,ct_3,1820.0,tr_6,csp_4_4,EMP1.6,59,15404,Argentan,Sous-préfecture,61,13748,21400,,,,,,71.9
55374,61007,TYPEMR|4|4,csp_7_5,dip|1|3,False,61,ACT2.1,Female,A,OZ,38,38,467d,CDI,O,P,ct_8,1689.0,tr_6,csp_4_6,EMP1.6,60,21233,Athis-Val de Rouvre,Chef-lieu canton,61,4302,21400,,,,,,76.5
55378,61007,TYPEMR|4|4,csp_7_5,dip|1|1,False,70,ACT2.1,Female,A,GZ,77,77,433d,CDI,O,P,ct_9,1589.0,tr_1,csp_4_3,EMP1.6,60,16969,Athis-Val de Rouvre,Chef-lieu canton,61,4302,21400,,,,,,82.6
55380,61007,TYPEMR|4|4,csp_7_7,dip|1|1,False,58,ACT2.1,Male,E,IZ,06,06,561b,CDI,O,C,ct_9,1074.0,tr_1,csp_5_6,EMP1.6,58,11408,Athis-Val de Rouvre,Chef-lieu canton,61,4302,21400,,,,,,72.3
55385,61020,TYPEMR|1|2,csp_7_8,dip|3,False,70,ACT2.1,Female,A,NZ,32,82,676c,TTP,O,N,ct_9,665.0,tr_1,csp_6_7,EMP1.2,60,13356,Avoine,Commune simple,61,221,21400,,,,,,68.7
55393,61038,TYPEMR|1|2,csp_7_7,dip|1|2,False,63,ACT2.1,Female,E,QA,64,64,525d,CDI,O,C,ct_3,1820.0,tr_5,csp_5_2,EMP1.6,60,12107,Bellême,Chef-lieu canton,61,1487,21400,,,,,,67.1
55409,61075,TYPEMR|4|4,csp_7_5,dip|1|6,False,67,ACT2.1,Female,A,CC,92,92,462e,CDI,O,P,ct_9,1656.0,tr_3,csp_4_6,EMP1.6,60,21109,Ceaucé,Commune simple,61,1198,21400,,,,,,92.4
55417,61079,TYPEMR|1|2,csp_7_7,dip|2,False,70,ACT2.1,Female,A,TZ,24,24,563c,CDD,O,C,,143.0,,csp_5_6,EMP1.5,64,11048,Ceton,Commune simple,61,1794,21400,,,,,,59.2
55429,61096,TYPEMR|3|2,csp_7_7,dip|1|3,False,77,ACT2.1,Female,E,GZ,13,13,542a,CDI,O,C,ct_9,1600.0,tr_1,csp_5_4,EMP1.6,65,13077,Rives d'Andaine,Commune simple,61,3161,21400,,,,,,73.7
55454,61145,TYPEMR|4|4,csp_7_8,dip|2,False,83,ACT2.1,Male,E,FZ,54,54,621e,CDI,O,C,ct_9,1620.0,tr_4,csp_6_2,EMP1.6,55,17813,Domfront en Poiraie,Chef-lieu canton,61,4320,21400,,,,,,67.3
55455,61145,TYPEMR|4|2,csp_7_8,dip|1|1,False,68,ACT2.1,Female,E,NZ,16,16,676e,AUT,O,C,,130.0,tr_6,csp_6_7,EMP1.2,64,13278,Domfront en Poiraie,Chef-lieu canton,61,4320,21400,,,,,,66.7
55459,61148,TYPEMR|1|1,csp_7_5,dip|1|4,False,71,ACT2.1,Male,E,OZ,42,69,483a,AUT,O,C,ct_1,1672.0,tr_6,csp_4_8,EMP1.5,60,14686,Durcet,Commune simple,61,310,21400,,,,,,79.4
55461,61150,TYPEMR|4|4,csp_7_7,dip|1|1,False,83,ACT2.1,Female,A,QB,,,563a,CDI,O,N,ct_7,1201.0,tr_0,csp_5_6,EMP1.6,62,8881,Échauffour,Commune simple,61,755,21400,,,,,,
55472,61167,TYPEMR|4|4,csp_7_8,dip|1|3,False,79,ACT2.1,Female,A,NZ,,,684a,CDI,O,P,ct_9,1561.0,tr_3,csp_6_8,EMP1.6,64,10356,La Ferté-en-Ouche,Chef-lieu canton,61,3154,21400,,,,,,
55481,61168,TYPEMR|4|4,csp_7_5,dip|1|3,False,75,ACT2.1,Male,E,CH,62,59,474c,CDI,O,C,ct_9,1608.0,tr_6,csp_4_7,EMP1.6,55,25674,La Ferté Macé,Chef-lieu canton,61,5588,21400,,,,,,74.1
55483,61169,TYPEMR|4|4,csp_7_8,dip|2,False,72,ACT2.1,Male,E,CE,57,57,628g,CDI,O,C,ct_9,1827.0,tr_6,csp_6_2,EMP1.6,59,24068,Flers,Chef-lieu canton,61,15126,21400,,,,,,62.9
55495,61169,TYPEMR|4|4,csp_7_8,dip|1|1,False,71,ACT2.1,Male,E,HZ,91,91,676d,CDI,O,C,ct_9,1845.0,tr_6,csp_6_7,EMP1.6,55,24155,Flers,Chef-lieu canton,61,15126,21400,,,,,,83.9
55499,61169,TYPEMR|1|2,csp_7_8,dip|1|1,False,67,ACT2.1,Female,A,QB,,,671a,AUT,X,P,ct_2,674.0,tr_5,csp_6_7,EMP1.2,65,11048,Flers,Chef-lieu canton,61,15126,21400,,,,,,
55502,61169,TYPEMR|4|3,csp_7_8,dip|1|1,False,66,ACT2.1,Male,E,GZ,60,75,627b,CDI,O,C,ct_9,1160.0,tr_4,csp_6_2,EMP1.6,65,49472,Flers,Chef-lieu canton,61,15126,21400,,,,,,86.9
55505,61169,TYPEMR|1|2,csp_7_4,dip|1|8,False,70,ACT2.1,Female,A,GZ,13,45,374d,CDI,O,C,ct_9,1820.0,tr_5,csp_3_7,EMP1.6,65,25381,Flers,Chef-lieu canton,61,15126,21400,,,,,,72.9
55512,61181,TYPEMR|4|4,csp_7_8,dip|1|1,False,71,ACT2.1,Male,E,QB,62,62,681b,AUT,X,P,ct_8,688.0,tr_4,csp_6_8,EMP1.5,60,13385,Gacé,Chef-lieu canton,61,1870,21400,,,,,,70.6
55513,61181,TYPEMR|1|2,csp_7_7,dip|1|1,False,76,ACT2.1,Female,A,QB,76,76,525d,CDI,O,P,ct_8,1442.0,tr_3,csp_5_2,EMP1.6,60,11048,Gacé,Chef-lieu canton,61,1870,21400,,,,,,71.9
55537,61214,TYPEMR|4|4,csp_7_5,dip|1|6,False,67,ACT2.1,Female,A,RZ,92,92,423b,CDI,O,C,ct_8,320.0,tr_1,csp_4_2,EMP1.6,60,25264,L'Aigle,Chef-lieu canton,61,8200,21400,,,,,,92.4
55540,61214,TYPEMR|4|4,csp_7_5,dip|1|3,False,60,ACT2.1,Female,A,OZ,13,13,451h,CDI,O,C,ct_4,1820.0,tr_1,csp_4_5,EMP1.6,60,18242,L'Aigle,Chef-lieu canton,61,8200,21400,,,,,,73.7
55541,61214,TYPEMR|1|1,csp_7_7,dip|1|6,False,66,ACT2.1,Male,E,QB,59,59,525d,CDI,O,C,ct_8,1928.0,tr_4,csp_5_2,EMP1.6,60,20019,L'Aigle,Chef-lieu canton,61,8200,21400,,,,,,74.1
55542,61214,TYPEMR|4|4,csp_7_5,dip|1|6,False,67,ACT2.1,Female,A,QB,44,44,434a,CDI,O,C,ct_8,1785.0,tr_4,csp_4_3,EMP1.6,60,21733,L'Aigle,Chef-lieu canton,61,8200,21400,CF-211,CF-211,2.0,Fédération Française du sport boules,Fédération unisport non olympique,76.6
55544,61214,TYPEMR|4|4,csp_7_8,dip|3,False,68,ACT2.1,Male,E,FZ,93,91,632a,CDI,O,C,ct_9,1596.0,tr_5,csp_6_3,EMP1.6,63,19094,L'Aigle,Chef-lieu canton,61,8200,21400,,,,,,83.9
55545,61214,TYPEMR|4|4,csp_7_8,dip|1|1,False,71,ACT2.1,Male,E,IZ,84,84,636d,CDI,O,C,ct_9,1344.0,tr_1,csp_6_3,EMP1.6,57,12618,L'Aigle,Chef-lieu canton,61,8200,21400,,,,,,67.8
55552,61221,TYPEMR|1|2,csp_7_5,dip|1|3,False,99,ACT2.1,Female,A,OZ,38,38,451g,CDI,O,C,,151.0,,csp_4_5,EMP1.6,60,18847,Landigou,Commune simple,61,458,21400,,,,,,76.5
55555,61222,TYPEMR|1|2,csp_7_4,dip|1|8,False,71,ACT2.1,Female,A,DZ,75,93,372b,CDI,O,C,ct_9,1820.0,tr_5,csp_3_7,EMP1.6,60,24823,Landisacq,Commune simple,61,779,21400,,,,,,82.5
55562,61230,TYPEMR|4|4,csp_7_7,dip|1|3,False,74,ACT2.1,Male,E,GZ,29,29,556a,CDI,O,C,ct_9,1530.0,tr_5,csp_5_5,EMP1.6,57,16313,Longny les Villages,Chef-lieu canton,61,3035,21400,,,,,,67.0
55564,61232,TYPEMR|4|4,csp_7_8,dip|1|3,False,85,ACT2.1,Male,E,HZ,03,03,641a,CDI,O,C,ct_9,722.0,tr_5,csp_6_4,EMP1.6,62,22700,Lonlay-l'Abbaye,Commune simple,61,1157,21400,,,,,,61.5
55569,61237,TYPEMR|1|2,csp_7_7,dip|1|2,False,94,ACT2.1,Female,E,QB,53,53,525d,CDI,O,P,ct_8,1816.0,tr_5,csp_5_2,EMP1.6,60,13545,Lougé-sur-Maire,Commune simple,61,317,21400,,,,,,69.7
55572,61248,TYPEMR|4|4,csp_7_7,dip|1|5,False,75,ACT2.1,Female,E,PZ,35,35,525a,CDI,O,P,ct_8,1196.0,tr_1,csp_5_2,EMP1.6,58,11919,Mantilly,Commune simple,61,528,21400,,,,,,76.1
55574,61258,TYPEMR|4|4,csp_7_5,dip|1|7,False,66,ACT2.1,Male,E,MA,31,31,472c,CDI,O,P,ct_9,1638.0,tr_1,csp_4_7,EMP1.6,65,30555,Le Mêle-sur-Sarthe,Chef-lieu canton,61,681,21400,CF-125,CF-125,1.0,Fédération Française de tir,Fédération unisport olympique,80.0
55582,61277,TYPEMR|4|4,csp_7_8,dip|1|1,False,67,ACT2.1,Male,E,FZ,06,83,681a,CDI,O,C,ct_9,1689.0,tr_3,csp_6_8,EMP1.6,60,12847,La Mesnière,Commune simple,61,287,21400,,,,,,64.1
