PRIMARY_KEY,Working_hours,TYPE_OF_CONTRACT,company_category,Work_condition,ECO_SECT,job_desc,employee_count,Job_dep,remuneration,job_category
54347,311,"CDI","ct_9","C","FZ","681b","tr_2","95",2525,"O"
54352,257,"CDI","ct_8","C","QB","525d","tr_5","60",6057,"O"
54353,121,"CDI",NA,"P","OZ","524c",NA,"60",795,"O"
54359,1257,"AUT","ct_2","P","OZ","563a","tr_5","60",14566,"O"
54376,1785,"CDI","ct_9","C","CM","477b","tr_5","60",18551,"O"
54377,1820,"CDD","ct_3","C","QA","526a","tr_6","80",20531,"O"
54385,485,"CDI","ct_9","P","IZ","561f","tr_4","60",4178,"O"
54391,797,"CDI",NA,"C","TZ","563c",NA,"60",9111,"O"
54392,1816,"CDI","ct_8","C","QB","435b","tr_3","92",17452,"O"
54395,1530,"CDI","ct_9","P","GZ","543h","tr_4","60",19151,"O"
54400,525,"CDI","ct_8","P","SZ","354g","tr_2","27",11728,"O"
54406,1820,"CDI","ct_9","C","KZ","467b","tr_6","94",31817,"O"
54410,1635,"CDI","ct_9","C","FZ","481a","tr_5","92",31186,"O"
54411,1943,"CDI","ct_9","C","KZ","542a","tr_1","60",24088,"O"
54415,1818,"CDI","ct_8","C","PZ","341b","tr_3","60",36535,"O"
54423,2028,"CDI","ct_9","C","QB","631a","tr_5","60",21684,"O"
54426,1228,"CDD","ct_9","C","NZ","542a","tr_2","60",8113,"O"
54428,1847,"CDI","ct_9","C","KZ","467c","tr_4","60",39086,"O"
54434,759,"CDI","ct_9","C","NZ","543b","tr_5","93",17374,"O"
54445,1815,"CDI","ct_8","C","QA","431f","tr_4","60",24141,"O"
54452,1732,"CDI","ct_9","C","CA","543g","tr_5","12",40069,"O"
54455,819,"CDI","ct_9","C","HZ","389b","tr_1",NA,52339,"O"
54461,1657,"CDI","ct_9","C","GZ","531a","tr_0","80",20539,"O"
54465,1843,"CDI","ct_9","C","CH","542a","tr_2","95",25405,"O"
54467,800,"CDI","ct_9","C","HZ","466b","tr_0","95",10507,"O"
54476,1602,"CDI","ct_9","C","GZ","552a","tr_5","60",16365,"O"
54480,1834,"CDI","ct_9","C","CE","628g","tr_6","60",39900,"O"
54484,1490,"CDI","ct_9","C","GZ","554e","tr_2","60",17778,"O"
54494,919,"CDI","ct_6","P","QA","543h","tr_1","60",12130,"O"
54495,2047,"CDI","ct_8","C","OZ","545d","tr_5","60",26543,"O"
54500,920,"CDI","ct_9","C","SZ","563c","tr_3","60",10137,"O"
54504,1597,"CDI","ct_9","C","HZ","652a","tr_6","93",34753,"O"
54506,267,"CDI","ct_9","C","FZ","681a","tr_1","93",2786,"O"
54508,1820,"CDI","ct_9","C","FZ","463d","tr_3","60",55931,"O"
54509,1830,"CDI","ct_9","C","GZ","543f","tr_1","60",48999,"O"
54513,1756,"CDI","ct_8","C","SZ","421a","tr_3","93",14281,"O"
54514,1635,"CDI","ct_9","C","FZ","481a","tr_5","92",32211,"O"
54522,507,"CDI","ct_9","C","IZ","641a","tr_6","77",8764,"O"
54523,1664,"CDI","ct_9","C","FZ","681b","tr_3","60",16864,"O"
54527,1896,"CDI","ct_9","C","JC","388c","tr_4","92",44044,"O"
54535,1452,"CDI","ct_9","C","NZ","534a","tr_6","45",21271,"O"
54560,1859,"CDI","ct_9","C","HZ","676c","tr_5","60",19560,"O"
54564,1820,"CDI","ct_9","C","QB","636d","tr_4","60",21357,"O"
54570,2081,"CDI","ct_9","C","GZ","676c","tr_6","60",33121,"O"
54574,1783,"CDI","ct_9","C","GZ","543b","tr_6","60",22387,"O"
54576,2068,"CDI","ct_9","C","MA","543b","tr_2","60",25802,"O"
54584,338,"CDD","ct_9","C","GZ","551a","tr_5","60",5344,"O"
54586,1840,"CDI","ct_8","C","QB","526d","tr_3","60",20137,"O"
54600,1609,"CDI","ct_9","P","NZ","684a","tr_6","60",14774,"O"
54611,1430,"CDI","ct_2","P","OZ","524c","tr_1","02",16906,"O"
54612,1466,"CDI","ct_9","C","GZ","554c","tr_5","95",25453,"O"
54617,1849,"CDI","ct_9","C","NZ","543g","tr_5","60",24214,"O"
54621,1760,"CDI","ct_9","C","HZ","466c","tr_5","60",28463,"O"
54625,2079,"CDI","ct_9","C","HZ","641a","tr_3","93",20512,"O"
54626,1820,"CDI","ct_1","C","PZ","422a","tr_4","95",32358,"O"
54636,1820,"CDI","ct_9","C","CB","463b","tr_4","28",61504,"O"
54650,1645,"CDI","ct_9","C","HZ","546b","tr_6","75",20089,"O"
54653,1820,"CDI","ct_8","C","PZ","421b","tr_3","60",24482,"O"
54655,483,"CDI","ct_9","C","GZ","634a","tr_0","75",7571,"O"
54663,1787,"CDI","ct_9","C","NZ","423b","tr_6","60",16267,"O"
54665,368,"CDD","ct_8","N","RZ","354b","tr_1","59",4463,"O"
54666,1136,"CDI","ct_9","P","SZ","685a","tr_1","60",6274,"O"
54674,203,"CDI",NA,"P","QB","526a",NA,"60",1631,"O"
54679,1017,"CDI","ct_9","C","HZ","676d","tr_6","93",14574,"O"
54680,1074,"CDI","ct_8","P","SZ","422a","tr_3","60",8877,"O"
54682,1896,"CDI","ct_9","C","GZ","554f","tr_5","75",44003,"O"
54687,1834,"CDI","ct_9","C","CH","477d","tr_6","60",37654,"O"
54697,132,"CDI","ct_9","P","SZ","562a","tr_1","60",1352,"O"
54698,1820,"CDI","ct_8","C","MA","477c","tr_4","60",20972,"O"
54700,1827,"CDI","ct_9","C","CE","484a","tr_5","60",49375,"O"
54706,1834,"CDI","ct_9","C","HZ","372b","tr_6","92",73407,"O"
54707,1770,"CDI","ct_9","C","CH","676a","tr_2","77",17885,"O"
54715,1067,"CDI","ct_9","C","HZ","628a","tr_6","95",17720,"O"
54718,1043,"CDI","ct_9","C","GZ","554a","tr_2","77",10285,"O"
54725,1163,"AUT","ct_2","C","OZ","533a","tr_6","60",17438,"O"
54727,967,"CDI","ct_9","C","NZ","534a","tr_5","60",8134,"O"
54733,864,"CDI","ct_9","C","KZ","543h","tr_1","60",9957,"O"
54734,1977,"CDI","ct_9","C","QA","526a","tr_5","95",27289,"O"
54735,1780,"CDI","ct_9","C","KZ","467c","tr_6","93",47056,"O"
54736,223,"CDI","ct_9","P","MA","387a","tr_6","60",9565,"O"
54742,1073,"TTP","ct_9","C","NZ","676a","tr_1","95",10164,"O"
54743,1833,"AUT","ct_2","C","OZ","526c","tr_4","60",24413,"O"
54745,867,"CDI","ct_9","C","NZ","534a","tr_4","75",7597,"O"
54751,670,"CDI","ct_8","P","QB","676e","tr_3","60",6882,"O"
54762,1820,"AUT","ct_1","C","OZ","531a","tr_6","75",26947,"O"
54765,1251,"CDI","ct_9","N","HZ","546d","tr_6","93",18478,"O"
54766,1810,"CDI","ct_9","C","CD","374d","tr_3","60",51206,"O"
54770,1541,"CDI","ct_9","C","HZ","466a","tr_4","93",58906,"O"
54772,750,"TTP","ct_9","C","NZ","652a","tr_1","95",8075,"O"
54780,763,"AUT","ct_9","C","NZ","464a","tr_3","93",6816,"X"
54781,1591,"CDI","ct_9","C","NZ","545c","tr_2","60",23643,"O"
54797,1220,"CDI","ct_9","C","NZ","534a","tr_5","60",18414,"O"
54799,1023,"CDI","ct_8","P","PZ","422e","tr_5","60",12322,"O"
54811,1834,"CDI","ct_8","C","QB","526a","tr_4","60",19737,"O"
54821,744,"CDI","ct_9","C","FZ","634b","tr_1","60",10217,"O"
54830,1301,"CDI","ct_9","C","HZ","479b","tr_6","93",23486,"O"
54831,1013,"CDI","ct_9","C","GZ","462c","tr_1","60",13173,"O"
54832,1670,"CDI","ct_9","C","CE","674a","tr_5","95",24068,"O"
54839,1443,"CDI","ct_9","C","FZ","477b","tr_3","60",23259,"O"
54840,1456,"CDI","ct_8","P","QB","525d","tr_4","60",17325,"O"
54844,1785,"CDI","ct_9","C","GZ","551a","tr_5","60",16396,"O"
54847,1813,"CDD","ct_3","C","QA","525d","tr_6","60",22979,"O"
54848,1153,"CDI","ct_9","C","HZ","451a","tr_4","60",15591,"O"
54851,1946,"CDI","ct_9","C","GZ","556a","tr_2","60",35764,"O"
54852,1505,"CDI","ct_9","P","MC","372a","tr_5","94",30574,"O"
54857,1679,"CDI","ct_9","C","HZ","389b","tr_6","93",18406,"O"
54859,1806,"CDI","ct_9","C","GZ","462b","tr_3","60",19638,"O"
54869,1819,"CDI","ct_3","C","QA","433d","tr_6","60",19852,"O"
54876,1926,"CDI","ct_9","C","GZ","676c","tr_6","77",28806,"O"
54889,1913,"CDI","ct_9","C","CF","475b","tr_6","60",28175,"O"
54905,1756,"CDI","ct_8","C","QA","526a","tr_4","60",21821,"O"
54911,1820,"CDI","ct_8","C","PZ","342b","tr_6","60",41036,"O"
54925,202,"CDD","ct_8","N","NZ","525c","tr_5","60",1982,"O"
54926,1215,"CDI","ct_9","C","GZ","634a","tr_4","60",14882,"O"
54941,1820,"CDI","ct_8","C","PZ","421b","tr_2","95",34440,"O"
54947,1820,"CDI","ct_9","C","GZ","653a","tr_2","95",46406,"O"
54949,1815,"CDI","ct_9","C","NZ","534a","tr_5","92",16992,"O"
54950,882,"CDI","ct_1","P","OZ","461f","tr_3","95",10340,"O"
54953,1078,"CDI","ct_9","C","NZ","676c","tr_1","01",13666,"O"
54954,1549,"CDI","ct_8","C","QB","434a","tr_3","60",31746,"O"
54957,1838,"CDI","ct_9","C","IZ","468a","tr_1","60",19567,"O"
54960,1820,"CDI","ct_3","C","QA","451h","tr_6","60",69518,"O"
54961,905,"CDI","ct_9","C","NZ","534a","tr_6","75",10011,"O"
54962,1770,"CDI","ct_9","C","HZ","451a","tr_5","60",18566,"O"
54980,1448,"CDI","ct_9","C","HZ","389a","tr_5","60",27886,"O"
54982,168,"CDI","ct_6","C","CA","554a","tr_1","60",1324,"O"
54985,1729,"CDI","ct_9","C","FZ","461c","tr_3","60",27248,"O"
54988,1270,"TTP","ct_9","C","NZ","671c","tr_1","92",13548,"O"
54991,1846,"CDI","ct_9","C","CL","624g","tr_3","95",35858,"O"
55000,1309,"CDI","ct_8","P","QB","526d","tr_4","60",13937,"O"
55004,1820,"CDI","ct_8","C","PZ","341a","tr_5","60",29535,"O"
55007,1820,"CDI","ct_8","C","PZ","421b","tr_4","60",29714,"O"
55016,826,"CDI","ct_5","P","LZ","525c","tr_6","60",9330,"O"
55025,1082,"CDD","ct_9","C","JC","633a","tr_1","60",9001,"O"
55034,1265,"CDD","ct_9","C","NZ","541d","tr_6","60",10903,"O"
55037,1885,"CDI","ct_9","C","GZ","551a","tr_6","60",20229,"O"
55038,1820,"CDI","ct_8","C","PZ","421b","tr_5","60",28702,"O"
55043,1649,"CDI","ct_9","C","CH","673c","tr_6","60",21964,"O"
55047,1800,"CDI","ct_9","C","CG","652a","tr_3","60",34229,"O"
55049,1820,"APP","ct_9","C","FZ","461f","tr_6","92",16398,"A"
55058,1687,"CDI","ct_9","C","FZ","542a","tr_1","60",15191,"O"
55062,128,"CDI",NA,"C","NZ","676c","tr_5","78",1760,"O"
55068,1829,"CDI","ct_8","C","QB","563b","tr_2","60",19922,"O"
55069,1284,"CDI","ct_9","C","QB","526a","tr_4","60",15868,"O"
55070,3000,"CDI","ct_7","N","QB","563a","tr_1","60",24645,"O"
55073,1504,"CDI","ct_9","C","HZ","628a","tr_5","77",21240,"O"
55083,1266,"CDI","ct_7","N","TZ","563c","tr_1","60",10947,"O"
55093,2012,"CDI","ct_9","C","CM","634b","tr_3","60",23571,"O"
55095,1219,"CDI","ct_9","P","NZ","542a","tr_0","60",18852,"O"
55104,429,"CDI",NA,"C","HZ","524c",NA,"60",4564,"O"
55105,1478,"CDI","ct_9","C","GZ","552a","tr_5","60",14524,"O"
55109,1145,"AUT","ct_8","C","QB","676e","tr_6","60",6141,"O"
55110,1527,"CDI","ct_9","C","CH","652a","tr_6","60",23267,"O"
55116,1549,"CDI","ct_9","P","GZ","462a","tr_1","60",18863,"O"
55118,1837,"CDI","ct_9","C","CB","476b","tr_6","60",41277,"O"
55129,258,"CDI","ct_8","P","QB","434d","tr_3","60",6221,"O"
55130,1790,"AUT","ct_8","C","QB","685a","tr_5","60",8700,"O"
55138,1015,"CDI","ct_9","C","GZ","643a","tr_4","95",12228,"O"
55139,1834,"CDI","ct_9","C","HZ","676c","tr_6","93",20666,"O"
55143,1190,"APP","ct_9","C","GZ","543h","tr_5","59",16156,"A"
55149,2174,"CDI","ct_9","C","HZ","487b","tr_3","60",36399,"O"
55151,1310,"CDI","ct_9","C","GZ","542a","tr_2","76",13509,"O"
55152,1022,"CDI","ct_9","C","CM","634b","tr_1","77",18783,"O"
55164,1856,"CDI","ct_3","C","QA","526e","tr_6","93",21856,"O"
55170,1751,"CDI","ct_9","C","CH","628c","tr_5","60",22231,"O"
55174,1389,"CDI","ct_9","C","GZ","462e","tr_3","95",49486,"O"
55177,1796,"CDI","ct_9","C","KZ","467c","tr_2","60",27463,"O"
55179,2039,"CDI","ct_9","C","QA","526e","tr_1","60",20021,"O"
55180,1820,"CDI","ct_8","C","QB","434d","tr_4","60",23563,"O"
55183,1640,"CDI","ct_8","C","QB","526a","tr_4","60",17071,"O"
55186,1820,"CDI","ct_9","C","GZ","374d","tr_6","30",60213,"O"
55193,1274,"CDI","ct_9","P","CK","372d","tr_6","60",22126,"O"
55195,1772,"CDI","ct_9","C","CG","674a","tr_3","60",22449,"O"
55197,659,"CDI","ct_9","P","GZ","551a","tr_4","60",7060,"O"
55200,1092,"CDI","ct_3","P","QA","525d","tr_5","60",11160,"O"
55201,1834,"CDI","ct_9","C","HZ","461d","tr_5","60",28582,"O"
55224,391,"CDI","ct_9","C","MA","477c","tr_3","60",3172,"O"
55225,1865,"CDI","ct_9","C","HZ","676c","tr_4","60",27212,"O"
55232,892,"CDI","ct_9","P","CE","674a","tr_6","60",20541,"O"
55233,912,"CDI","ct_9","C","JC","388c","tr_6","92",12931,"O"
55234,1365,"CDI","ct_8","C","PZ","341a","tr_4","60",24164,"O"
55242,1983,"CDI","ct_9","C","RZ","381b","tr_4","60",48705,"O"
55243,1819,"CDI","ct_9","C","JC","543g","tr_2","60",33410,"O"
55245,1837,"CDI","ct_1","C","OZ","333a","tr_5","75",54529,"O"
55250,1796,"CDI","ct_9","C","KZ","467c","tr_2","60",27315,"O"
55254,1907,"CDI","ct_9","C","NZ","543h","tr_1","60",15971,"O"
55255,1565,"CDI","ct_9","C","CL","461b","tr_6","60",25314,"O"
55256,2170,"CDI","ct_9","C","IZ","371a","tr_3","92",50534,"O"
55263,1542,"CDI","ct_8","C","PZ","341b","tr_4","60",29454,"O"
55271,1820,"CDI","ct_8","C","QA","432b","tr_5","60",28674,"O"
55280,1834,"CDI","ct_9","C","HZ","477c","tr_6","95",67457,"O"
55288,561,"CDD","ct_8","P","QB","563b","tr_5","60",4039,"O"
55289,875,"CDI","ct_9","C","HZ","534a","tr_2","02",9335,"O"
55291,2538,"CDI","ct_9","C","QA","526e","tr_2","60",22280,"O"
55298,1820,"CDI","ct_8","C","QB","432d","tr_4","60",21765,"O"
55300,1220,"CDI","ct_9","N","CI","383c","tr_5","67",38178,"O"
55306,1507,"CDI","ct_9","C","CH","651a","tr_4","60",20057,"O"
55308,463,"TOA","ct_9","C","GZ","552a","tr_5","67",3760,"O"
55313,1620,"CDI","ct_9","C","HZ","552a","tr_6","60",25578,"O"
55326,1809,"CDI","ct_8","C","QB","526c","tr_2","61",20464,"O"
55333,1330,"CDI","ct_9","C","CH","385a","tr_4","61",29896,"O"
55337,637,"CDI","ct_9","C","CB","627c","tr_3","61",9654,"O"
55344,1559,"CDI","ct_9","C","GZ","554e","tr_3","72",17689,"O"
55351,1550,"CDI","ct_8","C","MA","372c","tr_3","61",35745,"O"
55373,1274,"CDI","ct_9","P","HZ","451a","tr_2","61",17722,"O"
55375,1825,"CDI","ct_9","C","HZ","451a","tr_4","61",18102,"O"
55386,1636,"CDI","ct_9","C","GZ","543f","tr_4","61",19242,"O"
55388,2200,"CDI","ct_9","C","CE","475a","tr_6","61",22517,"O"
55389,1681,"CDI","ct_9","C","FZ","481b","tr_2","61",28165,"O"
55397,1820,"CDI","ct_9","C","OZ","472c","tr_2","61",24420,"O"
55398,1872,"CDI","ct_9","C","GZ","634a","tr_1","61",19529,"O"
55413,624,"CDI","ct_8","P","QB","526d","tr_3","14",6932,"O"
55420,1379,"CDI","ct_9","C","GZ","551a","tr_3","74",18389,"O"
55424,1813,"CDI","ct_9","C","GZ","543h","tr_4","61",24903,"O"
55425,1426,"CDI","ct_9","C","HZ","641a","tr_6","35",11345,"O"
55426,1568,"CDI","ct_8","P","QB","431f","tr_4","61",25663,"O"
55433,1526,"CDI","ct_8","P","QB","525d","tr_0","61",17741,"O"
55435,1820,"CDI","ct_8","C","QB","461f","tr_4","61",20028,"O"
55442,1797,"CDI","ct_9","C","HZ","546c","tr_4","61",27269,"O"
55443,1884,"CDI","ct_9","C","HZ","641a","tr_3","61",18542,"O"
55464,1626,"CDI","ct_9","C","FZ","481a","tr_3","61",28118,"O"
55478,1820,"CDI","ct_9","C","QA","526e","tr_1","61",19822,"O"
55490,199,"CDI",NA,"C","SZ","435b",NA,"61",1285,"O"
55493,312,"CDI","ct_6","P","PZ","691b","tr_1","61",7220,"O"
55498,1854,"CDI","ct_9","C","HZ","521a","tr_4","27",21054,"O"
55507,184,"CDI",NA,"C","GZ","543b",NA,"61",1584,"O"
55508,1593,"CDI","ct_9","C","CH","461b","tr_5","27",25548,"O"
55514,634,"CDI","ct_9","C","CA","676c","tr_6","61",8274,"O"
55521,255,"CDI",NA,"N","TZ","563c",NA,"72",2540,"O"
55551,1820,"CDI","ct_5","N","LZ","382c","tr_5","61",35124,"O"
55557,1645,"CDI","ct_9","C","CG","674a","tr_4","61",15540,"O"
55560,1687,"CDI","ct_9","C","NZ","676c","tr_2","14",20020,"O"
55567,1321,"CDI","ct_9","C","IZ","424a","tr_6","27",13998,"O"
55568,2200,"CDI","ct_9","C","GZ","554a","tr_4","14",25488,"O"
55571,1820,"CDI","ct_9","C","FZ","382a","tr_5","45",45719,"O"
55573,1826,"CDI","ct_9","C","GZ","471a","tr_1","61",35535,"O"
55579,1813,"CDI","ct_9","C","CK","372b","tr_3","61",31801,"O"
55581,1997,"CDI","ct_8","C","NZ","434d","tr_2","61",27636,"O"
55601,1507,"CDI","ct_9","C","CG","626b","tr_5","61",16252,"O"
55608,1716,"CDI","ct_8","P","QA","526a","tr_3","61",19036,"O"
55615,1526,"CDI","ct_9","C","GZ","374d","tr_2","61",48853,"O"
55621,1953,"CDI","ct_9","C","CL","672a","tr_4","61",23674,"O"
55629,526,"TTP","ct_9","C","NZ","676e","tr_1","61",5068,"O"
55636,1526,"CDI","ct_9","C","FZ","621d","tr_3","61",21863,"O"
55643,1680,"CDI","ct_8","C","QB","526d","tr_2","61",20581,"O"
55646,1348,"CDI","ct_9","C","GZ","653a","tr_1","61",14333,"O"
55649,1819,"AUT","ct_1","C","PZ","422e","tr_5","61",12306,"O"
55652,144,"CDI",NA,"C","GZ","477c",NA,"61",1121,"O"
55658,1813,"CDI","ct_9","C","CK","372b","tr_3","61",34828,"O"
55661,1742,"CDI","ct_9","C","CL","626b","tr_6","61",27447,"O"
55662,455,"CDI","ct_8","C","PZ","341a","tr_3","61",26435,"O"
55665,1645,"CDI","ct_9","C","FZ","472a","tr_0","72",19062,"O"
55672,604,"TTP","ct_9","C","NZ","526a","tr_1","72",10184,"O"
55677,1945,"CDI","ct_9","C","GZ","551a","tr_4","61",16569,"O"
55678,1817,"CDI","ct_9","C","GZ","634a","tr_1","61",14084,"O"
55681,1248,"CDI","ct_9","N","NZ","374d","tr_1","61",8525,"O"
55682,912,"CDI","ct_9","P","CA","674b","tr_6","72",24151,"O"
55686,2200,"CDI","ct_9","C","HZ","641a","tr_3","61",21086,"O"
55696,1738,"CDI","ct_9","C","CL","473b","tr_6","61",27230,"O"
55705,1486,"CDI","ct_9","C","CL","385a","tr_5","61",25833,"O"
55707,1911,"CDI","ct_9","C","GZ","551a","tr_5","61",22699,"O"
55724,1830,"CDI","ct_9","C","CL","628g","tr_3","61",17736,"O"
55729,1697,"CDI","ct_9","C","CL","626b","tr_6","61",22627,"O"
55736,2942,"CDI","ct_9","C","CE","674a","tr_5","61",29618,"O"
55739,304,"CDI","ct_9","C","CH","673a","tr_5","61",5547,"O"
55748,1820,"CDI","ct_8","C","PZ","341a","tr_2","61",34107,"O"
55751,1820,"CDI","ct_9","C","KZ","467a","tr_6","61",25121,"O"
55764,1369,"CDI","ct_9","C","QA","431f","tr_6","62",16882,"O"
55772,949,"CDI","ct_9","C","GZ","553c","tr_1","75",10710,"O"
55778,1036,"CDI","ct_8","P","QB","526a","tr_4","62",8470,"O"
55790,386,"CDI",NA,"C","NZ","684a","tr_6","62",3195,"O"
55792,1757,"CDI","ct_8","C","QB","525d","tr_3","62",17649,"O"
55794,1570,"CDI","ct_9","C","GZ","477c","tr_3","62",20356,"O"
55799,1521,"CDI","ct_9","C","HZ","641a","tr_1","62",16486,"O"
55800,1821,"CDI","ct_9","C","HZ","451a","tr_4","59",23345,"O"
55807,1582,"CDI","ct_9","C","CH","626b","tr_6","59",29224,"O"
55810,1498,"CDI","ct_9","C","GZ","543b","tr_3","59",12364,"O"
55818,409,"AUT","ct_3","P","QB","675a","tr_5","62",5144,"O"
55819,1657,"CDI","ct_6","C","HZ","642a","tr_1","62",15752,"O"
55835,757,"TTP","ct_9","C","NZ","676c","tr_1","62",6098,"O"
55840,1200,"CDI","ct_9","P","CG","626b","tr_6","62",10888,"O"
55847,301,"CDI",NA,"C","GZ","551a",NA,"62",2117,"O"
55855,1820,"CDI","ct_9","C","GZ","552a","tr_4","59",27562,"O"
55864,382,"CDI",NA,"P","NZ","684a","tr_1","59",3259,"O"
55867,933,"CDI","ct_9","C","CL","624b","tr_6","75",7467,"O"
55868,1844,"CDI","ct_9","C","GZ","634c","tr_2","62",19021,"O"
55871,1888,"CDI","ct_9","C","QA","526e","tr_3","62",19598,"O"
55892,1600,"CDI","ct_9","C","CH","542a","tr_2","59",16575,"O"
55895,1617,"CDI","ct_9","C","CJ","672a","tr_3","62",13611,"O"
55896,1547,"CDI","ct_9","C","FZ","632f","tr_3","62",16518,"O"
55901,476,"AUT","ct_9","C","AZ","692a","tr_3","62",3290,"X"
55910,1601,"CDI","ct_9","C","CM","475b","tr_3","62",23006,"O"
55913,528,"CDI","ct_9","C","NZ","373d","tr_1","59",19257,"O"
55917,1820,"AUT","ct_3","C","QA","431f","tr_6","59",24935,"O"
55924,2127,"CDI","ct_9","C","GZ","643a","tr_3","62",26515,"O"
55928,1680,"CDI","ct_9","C","MA","553c","tr_2","59",19122,"O"
55932,1571,"CDI","ct_9","C","QA","543g","tr_5","62",14925,"O"
55933,1751,"CDI","ct_9","C","FZ","481b","tr_5","62",34666,"O"
55942,1218,"CDI","ct_9","C","GZ","554b","tr_6","77",19932,"O"
55944,1795,"CDI","ct_8","C","QB","685a","tr_3","62",8587,"O"
55946,2200,"CDI","ct_9","C","NZ","534a","tr_5","62",22114,"O"
55952,1574,"CDI","ct_8","P","QA","526a","tr_3","62",17426,"O"
55985,1657,"CDI","ct_9","C","CA","554a","tr_3","62",13433,"O"
55993,992,"CDI","ct_8","C","RZ","424a","tr_1","62",8236,"O"
56007,1440,"CDI","ct_8","P","QB","526a","tr_2","62",16862,"O"
56010,1776,"CDI","ct_9","C","HZ","676d","tr_5","62",22359,"O"
56018,2399,"CDI","ct_9","P","NZ","684a","tr_5","62",20836,"O"
56020,1692,"CDI","ct_9","C","CH","484b","tr_3","62",42698,"O"
56026,1790,"CDI","ct_8","C","QA","433c","tr_5","62",25415,"O"
56028,1111,"CDI","ct_7","N","TZ","563c","tr_1","62",8335,"O"
56033,1361,"CDI","ct_9","P","IZ","561d","tr_4","62",9334,"O"
56035,1021,"CDI","ct_9","C","GZ","461f","tr_4","62",13473,"O"
56039,1606,"CDI","ct_9","C","NZ","631a","tr_2","62",14484,"O"
56058,1931,"CDI","ct_9","C","MA","381b","tr_2","62",24242,"O"
56063,1820,"CDI","ct_8","C","MA","543b","tr_5","62",15993,"O"
56073,1369,"CDI","ct_9","C","QB","526a","tr_4","59",12228,"O"
56085,1904,"CDI","ct_9","C","FZ","481b","tr_3","62",33401,"O"
56092,1016,"CDI","ct_9","P","QB","563b","tr_4","62",9250,"O"
56093,248,"CDI","ct_9","C","QB","434b","tr_1","62",2302,"O"
56099,854,"CDI","ct_7","N","QB","563b","tr_1","62",8956,"O"
56107,1803,"CDI","ct_9","C","DZ","463b","tr_5","59",27401,"O"
56111,1874,"CDI","ct_9","C","GZ","433d","tr_1","62",25958,"O"
56119,1835,"CDI","ct_9","C","HZ","451a","tr_6","59",21632,"O"
56125,878,"CDD","ct_9","C","HZ","641a","tr_2","59",11268,"O"
56126,1736,"CDI","ct_9","C","GZ","551a","tr_2","62",17367,"O"
56128,1970,"CDI","ct_9","C","NZ","477b","tr_0","59",18214,"O"
56131,956,"CDI","ct_8","P","QB","431f","tr_4","62",8392,"O"
56132,1064,"CDI","ct_9","C","HZ","641a","tr_5","62",12462,"O"
56136,2200,"CDI","ct_8","C","QB","563b","tr_4","62",22349,"O"
56141,1638,"CDI","ct_8","P","QB","542a","tr_4","62",20877,"O"
56146,1337,"AUT","ct_9","C","GZ","554e","tr_0","62",13799,"X"
56153,1376,"CDI","ct_9","P","NZ","684a","tr_5","62",12454,"O"
56156,1146,"TTP","ct_9","C","NZ","691a","tr_1","62",12453,"O"
56164,2186,"CDI","ct_9","C","HZ","641a","tr_1","60",29809,"O"
56170,1820,"CDI","ct_8","C","QA","433a","tr_6","62",34142,"O"
56175,325,"CDD","ct_9","C","GZ","653a","tr_2","62",3532,"O"
56178,1230,"CDI","ct_9","P","GZ","554f","tr_1","62",13230,"O"
56180,1726,"CDI","ct_6","C","FZ","632g","tr_1","62",19203,"O"
56184,1517,"CDI","ct_9","C","PZ","423a","tr_1","62",13455,"O"
56186,2017,"CDI","ct_8","P","PZ","421b","tr_2","62",24704,"O"
56197,1820,"CDI","ct_8","C","QB","632k","tr_3","62",23463,"O"
56202,1820,"CDI","ct_8","C","QA","431f","tr_6","62",34373,"O"
56204,1825,"CDI","ct_9","C","GZ","634c","tr_2","62",17769,"O"
56206,146,"CDD","ct_8","P","QB","526d","tr_3","62",1626,"O"
56209,1820,"CDI","ct_9","C","CC","675b","tr_1","62",19160,"O"
56212,1819,"AUT","ct_2","C","QB","523c","tr_2","62",22643,"O"
56217,707,"CDI","ct_9","C","LZ","463e","tr_3","62",13892,"O"
56223,1821,"CDI","ct_8","C","QB","434d","tr_1","62",25400,"O"
56225,1456,"AUT","ct_9","P","HZ","521a","tr_5","62",13775,"O"
56239,928,"AUT","ct_2","P","OZ","524c","tr_5","62",8668,"O"
56243,1820,"CDI","ct_3","C","QA","332b","tr_6","59",61626,"O"
56244,1522,"CDI","ct_8","C","QB","431f","tr_4","62",25456,"O"
56265,1584,"CDI","ct_9","C","CL","477b","tr_5","59",32927,"O"
56270,356,"CDI","ct_9","C","BZ","634d","tr_4","62",3643,"O"
56273,1091,"CDI","ct_9","C","HZ","676c","tr_3","62",9430,"O"
56274,1456,"CDI","ct_1","P","PZ","523b","tr_5","62",13464,"O"
56297,1911,"CDI","ct_9","C","GZ","684a","tr_1","62",16909,"O"
56298,1130,"CDI","ct_9","C","IZ","461f","tr_2","62",13800,"O"
56302,1493,"APP","ct_9","C","CH","674d","tr_3","62",11434,"A"
56303,1043,"CDI","ct_9","C","FZ","681a","tr_1","62",8607,"O"
56307,985,"TTP","ct_9","C","NZ","652a","tr_1","62",11320,"O"
56310,1822,"APP","ct_9","C","CE","543g","tr_5","62",20694,"A"
56316,1409,"CDI","ct_8","P","QB","526a","tr_4","59",19717,"O"
