PRIMARY_KEY,ECO_SECT,LAST_DEP,Job_dep,job_desc,TYPE_OF_CONTRACT,job_category,Work_condition,company_category,Working_hours,employee_count
44071,"OZ","49","49","545d","CDI","O","C","ct_8",1849,"tr_3"
44076,"CM","24","24","674a","CDI","O","C","ct_9",1836,"tr_5"
44082,"QA",NA,NA,"526a","CDI","O","C","ct_9",1820,"tr_5"
44084,"FZ","95","95","478d","CDI","O","C","ct_9",304,"tr_1"
44110,"OZ","70","70","525c","CDI","O","C","ct_2",1082,"tr_6"
44124,"QA",NA,NA,"526e","CDI","O","C",NA,152,NA
44126,"GZ","69","69","462d","CDI","O","C","ct_9",1475,"tr_3"
44127,"CI","28","78","461e","CDI","O","C","ct_9",901,"tr_6"
44129,"QA","91","75","451h","CDI","O","C","ct_3",1820,"tr_6"
44139,"QB","02","02","563a","CDI","O","N","ct_7",765,"tr_0"
44140,"MA","72","72","542a","CDI","O","C","ct_8",1645,"tr_1"
44146,"QB","72","72","563b","CDI","O","P","ct_8",1041,"tr_3"
44151,"GZ","06","06","542a","CDI","O","C","ct_9",1820,"tr_4"
44160,"HZ","43","43","451a","CDI","O","C","ct_9",1820,"tr_3"
44161,"OZ","44","44","545d","CDI","O","C","ct_8",1849,"tr_6"
44168,"QB","94","93","542a","CDI","O","P","ct_8",1248,"tr_3"
44170,"MA","50","50","461f","CDI","O","C","ct_9",1820,"tr_6"
44176,"TZ","86","86","563c","CDI","O","N","ct_7",1145,"tr_1"
44192,"QB","26","26","525d","CDI","O","P","ct_8",1638,"tr_4"
44195,"NZ","76","76","691e","CDD","O","C","ct_8",236,"tr_1"
44196,"MA","60","60","543b","CDI","O","C","ct_9",1679,"tr_1"
44200,"NZ","64","64","643a","CDI","O","C","ct_9",886,"tr_1"
44209,"CM","25","25","461c","CDI","O","C","ct_9",1547,"tr_2"
44223,"CA","16","16","652a","CDI","O","C","ct_9",1879,"tr_5"
44226,"PZ","57","57","525b","CDI","O","C","ct_1",2412,"tr_6"
44232,"JC",NA,NA,"466b","CDI","O","C","ct_9",624,"tr_1"
44245,"GZ","83","83","643a","CDI","O","C","ct_9",2078,"tr_2"
44247,"NZ","44","44","691c","TOA","O","C","ct_8",1167,"tr_0"
44250,"QB","49","49","525d","CDI","O","P","ct_8",1395,"tr_4"
44259,"CH","45","45","623a","CDI","O","C","ct_9",233,"tr_3"
44260,"EZ","78","93","653a","CDI","O","P","ct_9",2041,"tr_4"
44263,"MA","78","92","542a","CDI","O","C","ct_9",910,"tr_6"
44273,"GZ","31","31","633c","CDI","O","C","ct_9",1972,"tr_4"
44276,"MA","31","31","478a","CDI","O","C","ct_9",1517,"tr_3"
44286,"CM","69","01","628a","CDI","O","C","ct_9",1701,"tr_1"
44293,"HZ","33","31","641a","CDI","O","C","ct_9",1075,"tr_5"
44295,"QA","81","81","526a","CDI","O","C","ct_3",1820,"tr_6"
44297,"QB","11","11","525d","CDI","O","P","ct_3",1167,"tr_4"
44319,"PZ","35","35","523b","CDI","O","P","ct_1",1365,"tr_4"
44324,"CA","46","46","554a","CDI","O","C","ct_9",1820,"tr_1"
44326,"LZ","38","69","564a","CDI","O","C",NA,348,NA
44327,"MA","59","59","461d","CDI","O","P","ct_6",1586,"tr_1"
44331,"GZ","67","67","653a","CDD","O","P","ct_9",147,"tr_1"
44343,"QB","18","18","563b","CDI","O","P","ct_8",1484,"tr_6"
44344,"GZ","29","29","551a","CDI","O","P","ct_9",736,"tr_5"
44350,"MA","76","76","461d","CDI","O","C","ct_9",1989,"tr_2"
44354,"QB","59","59","676c","AUT","X","C","ct_8",1503,"tr_6"
44356,"NZ","33","33","632k","CDI","O","C","ct_9",1260,"tr_2"
44362,"QB",NA,NA,"636d","CDI","O","C","ct_8",1820,"tr_4"
44368,"PZ","13","13","543h","CDI","O","C","ct_8",710,"tr_0"
44369,"HZ","76","54","534a","CDI","O","N","ct_9",1051,"tr_5"
44386,"OZ","13","13","523c","AUT","O","C","ct_2",2659,"tr_6"
44387,"SZ","13","13","461b","CDI","O","C","ct_8",1820,"tr_2"
44412,"GZ","14","14","653a","CDI","O","C","ct_9",1302,"tr_2"
44432,"GZ","49","49","461c","CDI","O","C","ct_9",1820,"tr_4"
44433,"CL","90","25","473c","CDI","O","C","ct_9",1761,"tr_6"
44434,"GZ","57","57","478a","CDI","O","C","ct_9",1824,"tr_6"
44436,"CA","68","68","684a","CDI","O","C",NA,278,NA
44453,"NZ","01","71","376b","CDI","O","C","ct_9",1820,"tr_1"
44462,"GZ","35","69","463e","AUT","O","N","ct_9",960,"tr_6"
44465,"OZ","95","75","542a","CDI","O","C","ct_8",1966,"tr_6"
44482,"KZ","78","92","545c","CDI","O","C","ct_9",1708,"tr_2"
44490,"GZ","71","71","627d","CDI","O","P","ct_9",303,"tr_1"
44495,"QB","80","80","525d","CDI","O","P","ct_8",567,"tr_4"
44498,"SZ","06","06","628g","CDI","O","C","ct_9",1206,"tr_3"
44499,"FZ","01","01","542a","CDI","O","P","ct_9",1501,"tr_1"
44500,"CI","51","51","622d","CDI","O","C","ct_9",1841,"tr_6"
44507,"QB","26","26","434d","CDI","O","C","ct_8",1820,"tr_1"
44513,"QB","85","85","526c","CDI","O","P","ct_8",910,"tr_5"
44521,"HZ","18","18","676a","CDI","O","C","ct_9",1605,"tr_5"
44534,"SZ","75","75","542a","CDI","O","C","ct_8",1652,"tr_3"
44541,"NZ","74","74","676a","CDI","O","C","ct_8",685,"tr_3"
44556,"TZ","35","35","563c","CDI","O","N","ct_7",1336,"tr_1"
44560,"QB","85","85","563a","CDI","O","N","ct_7",3000,"tr_1"
44580,"QA","59","59","526e","CDI","O","C","ct_9",1964,"tr_5"
44592,"NZ","26","30","684a","CDI","O","C",NA,180,"tr_1"
44593,"FZ","18","18","632a","CDI","O","C","ct_9",89,"tr_3"
44598,"OZ","05","05","524a","CDI","O","P",NA,165,NA
44604,"GZ","57","57","373c","CDI","O","C","ct_9",1652,"tr_2"
44607,"GZ","67","67","634c","CDI","O","C","ct_9",444,"tr_4"
44618,"NZ","33","33","684a","CDI","O","C","ct_9",1824,"tr_3"
44619,"CL","68","68","477a","CDI","O","C","ct_9",144,"tr_6"
44623,"FZ",NA,NA,"621b","CDI","O","C","ct_9",1762,"tr_0"
44627,"NZ","14","14","684a","CDI","O","P","ct_9",1669,"tr_6"
44630,"NZ","94","92","372c","CDI","O","C","ct_9",1225,"tr_5"
44631,"QA","56","56","451h","CDI","O","C","ct_3",452,"tr_6"
44644,"GZ","83","83","641a","CDI","O","C","ct_9",1409,"tr_1"
44645,"CI","22","22","461f","CDI","O","C","ct_9",2028,"tr_4"
44651,"NZ","57","57","684a","TTP","O","P",NA,152,"tr_5"
44658,"OZ","14","14","434c","CDI","O","P","ct_8",920,"tr_4"
44673,"NZ","49","49","676e","TTP","O","C","ct_9",1595,"tr_1"
44676,"NZ","95","93","534a","CDI","O","C","ct_9",586,"tr_6"
44699,"FZ","82","82","481b","CDI","O","N","ct_9",320,"tr_4"
44710,"OZ","69","69","333f","CDI","O","C","ct_2",1834,"tr_6"
44758,"GZ","75","93","653a","CDI","O","P","ct_9",700,"tr_6"
44770,"IZ","88","88","561c","CDI","O","C","ct_9",601,"tr_1"
44782,"CI","91","78","622d","CDI","O","C","ct_9",910,"tr_6"
44785,"RZ","76","76","542a","CDI","O","C",NA,432,NA
44804,"CA","51","51","691d","CDI","O","C","ct_9",629,"tr_2"
44806,"FZ","74","74","632a","CDI","O","C","ct_9",1317,"tr_4"
44813,"NZ","67","67","684a","CDI","O","C",NA,317,"tr_1"
44827,"CG","67","57","486e","CDI","O","C","ct_9",1553,"tr_6"
44829,"IZ","88","88","636d","CDI","O","C","ct_9",1786,"tr_2"
44832,"QB","27","27","632k","CDI","O","C","ct_8",1760,"tr_5"
44838,"NZ","44","44","684a","CDI","O","P","ct_9",1881,"tr_5"
44845,"OZ","56","56","523c","AUT","O","C","ct_2",1516,"tr_6"
44861,"OZ",NA,NA,"523c","CDI","O","P","ct_2",1596,"tr_6"
44871,"CC","58","58","675b","CDI","O","P","ct_9",502,"tr_3"
44885,"CK","87","87","543e","CDI","O","C","ct_9",1844,"tr_4"
44887,"OZ","31","31","452a","CDI","O","C",NA,152,NA
44910,"NZ","85","85","643a","CDI","O","P","ct_9",255,"tr_4"
44948,"CB","68","68","675a","CDI","O","C","ct_9",1716,"tr_3"
44957,"FZ","77","77","632a","CDI","O","C","ct_9",1264,"tr_4"
44962,"OZ","85","85","467d","CDI","O","C","ct_8",692,"tr_6"
44976,"NZ","67","67","621b","TTP","O","N","ct_9",895,"tr_1"
44980,"HZ","83","83","451a","CDI","O","C","ct_9",1822,"tr_3"
44986,"CL","14","14","673c","CDI","O","C","ct_9",1539,"tr_6"
44998,"NZ","94","94","543g","CDI","O","C","ct_9",910,"tr_3"
44999,"GZ","91","91","554a","CDI","O","C","ct_9",1627,"tr_1"
45001,"QB","33","33","431f","CDI","O","P","ct_8",1507,"tr_4"
45026,"NZ","35","35","684a","CDI","O","C","ct_9",1175,"tr_3"
45029,"NZ","01","69","684a","CDI","O","C",NA,455,"tr_1"
45030,"CM","39","39","673c","CDI","O","C","ct_9",498,"tr_1"
45036,"QB","61","61","563b","CDI","O","P","ct_8",1506,"tr_3"
45069,"QB","95","95","632k","CDI","O","C","ct_8",1141,"tr_3"
45098,"GZ","59","94","477c","CDI","O","C","ct_9",1820,"tr_4"
45100,"HZ","59","59","676c","CDI","O","P","ct_9",1063,"tr_6"
45105,"GZ","73","73","643a","CDI","O","P","ct_9",816,"tr_2"
45109,"LZ","41","41","373d","CDI","O","C","ct_9",1915,"tr_5"
45115,"QA","06","06","526b","CDD","O","C","ct_8",435,"tr_4"
45152,"CG","11","11","484a","CDI","O","C","ct_9",1820,"tr_3"
45154,"SZ","44","44","441b","CDI","O","C","ct_8",1859,"tr_1"
45155,"CK","71","71","626b","CDI","O","P","ct_9",1312,"tr_6"
45175,"FZ","38","01","486c","CDI","O","C","ct_9",1376,"tr_5"
45190,"QA","54","54","526c","CDI","O","C","ct_8",1828,"tr_5"
45231,"CK","85","85","655a","CDI","O","C","ct_9",1937,"tr_6"
45237,"QB","73","73","534a","CDI","O","C","ct_8",1820,"tr_2"
45241,"GZ",NA,NA,"433d","CDI","O","C","ct_9",1252,"tr_2"
45251,"OZ","21","21","523c","AUT","O","C","ct_2",1837,"tr_4"
45282,"QA","62","62","526a","CDI","O","C","ct_9",1734,"tr_6"
45295,"OZ","45","45","545d","CDI","O","C","ct_8",2044,"tr_6"
45301,"HZ","63","63","451a","CDI","O","P","ct_9",956,"tr_3"
45319,"TZ","67","67","563c","CDI","O","N","ct_7",405,"tr_1"
45328,"MA","29","50","474a","CDI","O","C","ct_9",1666,"tr_4"
45334,"HZ","38","38","451a","CDI","O","P","ct_9",1062,"tr_3"
45347,"NZ","59","62","684a","CDI","O","P","ct_9",1498,"tr_4"
45355,"LZ","13","13","543g","CDI","O","C","ct_5",1820,"tr_5"
45366,"TZ",NA,NA,"563c","CDI","O","N","ct_7",1412,"tr_1"
45370,"QB","72","72","526d","CDI","O","C","ct_8",1799,"tr_2"
45384,"FZ","88","88","481b","CDI","O","C","ct_9",1820,"tr_3"
45386,"CJ","89","89","372d","CDI","O","C","ct_9",1820,"tr_6"
45396,"DZ","34","34","463b","CDI","O","C","ct_9",1771,"tr_5"
45402,"MB","38","38","434b","CDI","O","C","ct_5",1742,"tr_6"
45414,"PZ","33","31","461b","CDI","O","C","ct_1",1820,"tr_5"
45417,"NZ","01","74","684a","CDI","O","C",NA,751,"tr_1"
45422,"NZ","95","95","684a","CDI","O","C","ct_9",1635,"tr_2"
45431,"OZ","12","12","523c","AUT","O","C","ct_2",1820,"tr_6"
45433,"NZ","93","78","684a","CDI","O","P","ct_9",776,"tr_4"
45453,"JB","06","06","554g","CDI","O","C","ct_9",1412,"tr_5"
45465,"NZ","72","72","684a","CDI","O","C",NA,1612,"tr_1"
45468,"CI","13","13","622a","CDI","O","C","ct_9",1231,"tr_6"
45472,"NZ","16","16","676a","TTP","O","C","ct_9",326,"tr_1"
45479,"HZ","14","61","653a","CDI","O","C","ct_9",1820,"tr_2"
45510,"OZ","94","75","523b","AUT","O","C","ct_1",1820,"tr_6"
45521,"IZ","45","75","636d","CDI","O","C","ct_9",1408,"tr_1"
45523,"HZ","93","77","641b","CDI","O","P","ct_9",531,"tr_5"
45526,"NZ","67","67","684a","CDI","O","C",NA,317,"tr_1"
45527,"CA","79","79","484a","CDI","O","C","ct_9",1871,"tr_6"
45547,"GZ",NA,NA,"463e","CDI","O","C","ct_9",215,"tr_3"
45549,"PZ","72","31","524b","CDI","O","C",NA,152,NA
45568,"OZ","92","75","451e","CDI","O","C","ct_1",1820,"tr_4"
45569,"MA","47","47","461e","CDI","O","C","ct_9",1046,"tr_3"
45570,"CE","91","93","475a","CDI","O","C","ct_9",1830,"tr_6"
45575,"MA","68","68","372b","CDI","O","C","ct_9",1483,"tr_1"
45581,"MC","45","91","643a","CDI","O","C",NA,154,NA
45582,"QB","07","07","563b","CDI","O","P","ct_9",998,"tr_3"
45584,"MA","27","27","474b","CDI","O","P","ct_9",1636,"tr_6"
45587,"QA","28","28","525d","CDI","O","C","ct_9",1062,"tr_4"
45597,"QA","12","12","433a","CDI","O","C","ct_9",455,"tr_2"
45609,"FZ",NA,NA,"632a","CDI","O","C","ct_9",1398,"tr_2"
45633,"OZ","33","33","621f","AUT","O","P","ct_2",1664,"tr_1"
45639,"QA","73","73","433a","CDI","O","C","ct_9",1748,"tr_2"
45640,"NZ","60","95","684a","CDI","O","C","ct_9",910,"tr_6"
45648,"QB","14","14","563a","CDI","O","N","ct_7",1298,"tr_1"
45656,"PZ","47","47","561c","CDI","O","C","ct_8",653,"tr_2"
45662,"GZ","30","30","554d","CDI","O","P","ct_9",1118,"tr_3"
45691,"GZ","21","21","543c","CDI","O","P","ct_9",372,"tr_1"
45693,"LZ","06","06","543b","CDI","O","C","ct_9",1820,"tr_1"
45696,"CA","04","04","543b","CDI","O","P","ct_9",1742,"tr_1"
45703,"QA","13","13","526a","CDI","O","C","ct_9",759,"tr_6"
45741,"MA","92","92","461d","CDI","O","C","ct_9",1449,"tr_3"
45746,"QB","13","13","684a","AUT","X","P","ct_8",359,"tr_4"
45769,"OZ","14","14","621f","CDI","O","C",NA,203,NA
45770,"PZ","54","54","523b","CDI","O","C","ct_1",2044,"tr_2"
45775,"CK","76","27","543b","CDI","O","P","ct_9",1455,"tr_4"
45777,"CG","60","60","684a","CDI","O","C","ct_9",737,"tr_6"
45781,"PZ","59","59","341a","CDI","O","C","ct_8",1820,"tr_5"
45800,"CL","46","46","488a","CDI","O","C","ct_9",1331,"tr_6"
45802,"KZ","69","69","461d","CDI","O","P","ct_9",908,"tr_4"
45809,"QA","78","78","523d","AUT","O","P","ct_3",1115,"tr_6"
45811,"GZ","2B","2B","461f","CDI","O","C","ct_9",1716,"tr_3"
45819,"NZ","94","94","684a","CDI","O","C","ct_9",1284,"tr_6"
45820,"IZ","94","75","543c","CDI","O","P","ct_9",319,"tr_2"
45822,"QB","38","38","525d","CDI","O","C","ct_8",664,"tr_3"
45840,"CA","72","72","554a","CDI","O","C","ct_6",1594,"tr_1"
45846,"GZ","84","26","653a","CDD","O","C","ct_9",517,"tr_5"
45848,"QB","59","59","676c","AUT","O","C","ct_8",1785,"tr_5"
45861,"OZ","17","17","434d","CDI","O","C","ct_8",1733,"tr_3"
45871,"DZ","68","68","543h","CDI","O","P","ct_9",920,"tr_1"
45890,"FZ","93","91","681a","CDI","O","C","ct_9",1419,"tr_5"
45893,"CG","49","49","674a","CDI","O","C","ct_9",487,"tr_3"
45902,"CE","95","95","674a","CDI","O","C","ct_9",1768,"tr_5"
45907,"GZ","42","42","551a","CDI","O","P","ct_9",1281,"tr_3"
45918,"QA","77","77","526a","CDD","O","C","ct_9",660,"tr_3"
45932,"QA","21","21","561d","CDI","O","C","ct_8",1154,"tr_6"
45937,"QB","93","92","526a","CDI","O","C","ct_9",1127,"tr_4"
45943,"FZ","59","59","632f","CDI","O","C","ct_9",1652,"tr_4"
45944,"NZ","77","77","631a","CDI","O","C","ct_9",2030,"tr_1"
45950,"CG","50","50","632b","CDI","O","C","ct_9",1342,"tr_2"
45962,"KZ","94","94","543e","CDI","O","P","ct_9",1452,"tr_6"
45980,"AZ","69","69","691e","CDI","O","N",NA,194,NA
46001,"GZ","37","45","374d","CDI","O","N","ct_9",1983,"tr_4"
46009,"CF","41","91","344d","CDI","O","C","ct_9",1820,"tr_6"
46024,"PZ",NA,NA,"525b","CDI","O","P","ct_8",1014,"tr_4"
46028,"CA","55","55","674c","CDI","O","P","ct_9",886,"tr_6"
46045,"PZ","76","76","461b","CDI","O","C","ct_9",989,"tr_3"
46056,"HZ","01","71","534a","CDI","O","C","ct_9",2104,"tr_4"
46088,"CB","55","55","627a","CDI","O","C","ct_9",977,"tr_5"
46101,"LZ","02","02","463e","CDI","O","C","ct_9",304,"tr_1"
46107,"IZ","83","94","543h","CDI","O","C","ct_8",1827,"tr_1"
46117,"QB","57","57","525d","CDI","O","C","ct_8",1305,"tr_4"
46119,"IZ","74","74","561c","CDI","O","C","ct_9",871,"tr_3"
46121,"PZ","53","53","525b","CDI","O","P","ct_8",607,"tr_4"
46122,"QB","57","57","563a","CDI","O","N","ct_7",342,"tr_0"
46128,"CC","38","38","484b","CDI","O","C","ct_9",1563,"tr_5"
46134,"GZ","54","54","552a","CDI","O","C","ct_9",1670,"tr_2"
46139,"PZ",NA,NA,"422c","CDI","O","P","ct_9",261,"tr_4"
46159,"QB","05","69","435a","CDI","O","C","ct_8",1820,"tr_3"
46160,"QB","80","76","563b","CDI","O","C",NA,317,NA
46171,"QB","61","61","563a","CDI","O","N","ct_7",3000,"tr_1"
46174,"QB","59","59","526d","CDI","O","P","ct_8",632,"tr_4"
46179,"HZ","92","75","466a","CDI","O","C","ct_9",1784,"tr_6"
46184,"GZ","38","38","691e","TOA","O","C","ct_9",491,"tr_1"
46198,"HZ","37","37","451a","CDI","O","P","ct_9",1274,"tr_5"
46200,"CK","59","59","674c","CDI","O","C","ct_9",764,"tr_5"
46207,"PZ","30","30","525a","CDI","O","P","ct_8",1559,"tr_2"
46222,"QB","13","13","525d","CDI","O","C","ct_8",1820,"tr_2"
46250,"CH","18","18","673b","CDI","O","C","ct_9",1629,"tr_1"
46274,"SZ","51","60","562b","CDI","O","P","ct_9",642,"tr_1"
46285,"CL","71","71","474b","CDI","O","C","ct_9",1799,"tr_6"
46286,"NZ","38","38","631a","AUT","X","P","ct_8",429,"tr_2"
46292,"NZ","93","93","684a","CDI","O","P","ct_9",434,"tr_1"
46299,"NZ","31","31","675b","CDI","O","P","ct_9",1074,"tr_3"
46306,"HZ","02","02","641b","CDI","O","P","ct_5",851,"tr_4"
46319,"TZ","01","69","563c","CDI","O","N","ct_7",1846,"tr_1"
46334,"GZ","33","33","634c","CDI","O","C","ct_9",1820,"tr_4"
46336,"QB","81","81","525d","CDI","O","C","ct_8",1813,"tr_4"
46348,"QB","44","44","526c","CDI","O","P","ct_8",1365,"tr_4"
46350,"GZ","79","79","676a","TOA","O","C","ct_9",531,"tr_3"
46353,"GZ","74","74","554d","CDI","O","P","ct_9",542,"tr_1"
46355,"CA","33","33","676c","CDI","O","C","ct_9",1835,"tr_6"
46359,"JB","34","34","461f","AUT","O","P","ct_9",609,"tr_6"
46362,"GZ","25","25","551a","CDI","O","P","ct_9",1243,"tr_2"
46366,"GZ","93","75","542a","CDI","O","C","ct_9",1832,"tr_1"
46372,"OZ","94","75","333e","CDI","O","C","ct_1",1668,"tr_6"
46377,"PZ","75","75","525a","AUT","O","C","ct_2",1691,"tr_2"
46390,"SZ","50","50","423b","CDI","O","C","ct_4",1991,"tr_4"
46394,"HZ","59","59","477a","CDI","O","C","ct_9",1813,"tr_5"
46397,"HZ","38","21","641a","CDI","O","C","ct_9",2144,"tr_4"
46424,"MA","56","56","541d","CDI","O","P","ct_9",1156,"tr_3"
46440,"OZ","62","62","451c","AUT","O","C","ct_1",1820,"tr_1"
46447,"FZ","34","34","632g","CDI","O","C","ct_9",612,"tr_1"
46455,"NZ","29","29","534a","CDI","O","C","ct_9",1403,"tr_5"
46459,"QB","16","16","563a","CDI","O","N","ct_7",3000,"tr_1"
46483,"KZ","92","75","344b","CDI","O","P","ct_9",1040,"tr_6"
46488,"QB","17","17","525d","CDI","O","C","ct_8",1972,"tr_4"
46493,"HZ","26","42","643a","CDI","O","C","ct_9",767,"tr_3"
46499,"FZ","30","84","633a","CDI","O","C","ct_9",1519,"tr_3"
46503,"FZ","93","95","681b","CDI","O","C","ct_9",1353,"tr_1"
46509,"HZ","57","57","466c","CDI","O","C","ct_9",1498,"tr_5"
46528,"NZ","45","75","534a","CDI","O","C","ct_9",1593,"tr_6"
46539,"TZ","14","14","563c","CDI","O","C",NA,339,NA
46540,"FZ","69","69","671c","CDI","O","C","ct_9",1526,"tr_3"
46550,"MA","34","30","477d","CDI","O","C","ct_9",1644,"tr_2"
46551,"OZ","44","44","335a","CDI","O","C",NA,26,NA
46553,"GZ","69","69","653a","CDI","O","C","ct_9",1494,"tr_3"
46555,"GZ","34","34","641a","CDI","O","C","ct_9",1630,"tr_3"
46557,"HZ","35","35","641b","CDI","O","P","ct_9",472,"tr_3"
46568,"QB","70","70","563b","CDI","O","N","ct_7",848,"tr_1"
46579,"IZ","56","56","561b","CDI","O","P","ct_9",1021,"tr_1"
46585,"QA","16","16","526e","CDI","O","C","ct_9",1942,"tr_1"
46591,"PZ","67","67","421b","CDI","O","C","ct_8",1213,"tr_3"
46604,"RZ","75","78","333e","CDI","O","C","ct_1",1820,"tr_4"
46609,"QB","33","33","525d","CDI","O","C","ct_9",1749,"tr_3"
46610,"FZ","63","63","632a","CDI","O","C","ct_9",1605,"tr_1"
46612,"TZ","33","33","563c","CDI","O","P",NA,465,NA
46616,"PZ","56","56","431f","AUT","O","C","ct_1",1820,"tr_3"
46628,"QB","85","85","563a","CDI","O","P",NA,592,NA
46629,"GZ","59","94","556a","CDI","O","C","ct_9",1762,"tr_3"
46632,"OZ","94","75","524c","AUT","O","C","ct_2",1797,"tr_6"
46644,"QB","60","60","685a","CDI","O","C",NA,357,NA
46655,"QB","27","95","526a","CDI","O","C","ct_9",1717,"tr_3"
46676,"NZ","75","75","684a","CDI","O","C","ct_9",607,"tr_3"
46683,"KZ","12","12","467c","CDI","O","N","ct_9",1806,"tr_1"
46694,"HZ","06","06","642a","CDI","O","P","ct_6",264,"tr_0"
46705,"QB","49","49","461d","CDI","O","C","ct_8",1645,"tr_6"
46707,"TZ","06","06","563c","CDI","O","C",NA,574,NA
46720,"IZ","54","57","468a","CDI","O","C","ct_9",2035,"tr_3"
46745,"TZ","62","62","563c","CDI","O","C",NA,298,NA
46783,"OZ","54","57","524b","CDI","O","C",NA,174,NA
46809,"GZ","13","13","676a","CDI","O","C","ct_9",304,"tr_3"
46819,"QA",NA,NA,"542a","CDI","O","C","ct_6",863,"tr_1"
46821,"HZ","53","53","451a","CDI","O","C","ct_9",1820,"tr_2"
46826,"FZ","01","01","632a","CDI","O","C","ct_6",1424,"tr_1"
46828,"QB","27","27","525d","CDD","O","P","ct_8",188,"tr_4"
46835,"FZ","93","75","637b","CDI","O","C","ct_9",1360,"tr_4"
46853,"OZ","80","80","333b","AUT","O","C","ct_1",1844,"tr_1"
46854,"GZ","26","26","636a","CDI","O","P","ct_9",644,"tr_3"
46856,"OZ","03","03","524c","AUT","X","P","ct_2",428,"tr_3"
46868,"MA","34","34","624e","CDI","O","C","ct_9",1584,"tr_1"
46875,"CJ","64","65","628g","CDI","O","C","ct_9",1834,"tr_3"
46885,"CA","22","22","625f","CDI","O","C","ct_9",1834,"tr_6"
46891,"NZ","29","29","684a","CDI","O","C","ct_9",1669,"tr_1"
46904,"RZ","30","01","354c","CDI","O","C",NA,161,NA
46910,"QB","81","81","563b","CDI","O","N","ct_7",948,"tr_1"
46912,"QA","44","44","526e","CDI","O","C",NA,180,NA
46928,"CJ","72","72","622c","CDI","O","C","ct_9",1785,"tr_6"
46940,"QB","74","74","526a","CDI","O","P","ct_8",1311,"tr_1"
46943,"HZ","66","66","628a","CDI","O","C","ct_9",1820,"tr_4"
46945,"GZ","62","62","543f","CDI","O","C","ct_9",1452,"tr_2"
46959,"HZ","13","13","641a","CDI","O","C","ct_9",1931,"tr_0"
46972,"SZ","61","14","471b","CDI","O","P","ct_8",1417,"tr_4"
46979,"TZ","74","74","563c","CDI","O","C",NA,371,NA
46981,"NZ","45","45","684a","CDI","O","P","ct_9",1871,"tr_3"
46987,"CE","35","63","463b","CDI","O","C","ct_9",1764,"tr_5"
46996,"NZ","26","26","472c","CDI","O","P","ct_8",1296,"tr_5"
47001,"OZ","37","37","525c","CDI","O","N",NA,372,NA
47009,"PZ","02","02","421b","CDI","O","C","ct_8",1820,"tr_3"
47012,"GZ","85","77","676c","CDI","O","C","ct_9",124,"tr_3"
47028,"QB","29","29","526a","CDI","O","C","ct_8",1820,"tr_4"
47030,"HZ","32","32","641a","CDI","O","C","ct_9",2200,"tr_3"
47046,"NZ","70","25","676e","TTP","O","C","ct_9",542,"tr_1"
47063,"NZ","83","83","534a","CDI","O","C","ct_9",2102,"tr_2"
47075,"CM","37","37","542a","CDI","O","P","ct_9",768,"tr_0"
47076,"FZ","94","94","374d","CDI","O","C","ct_9",248,"tr_1"
47089,"QA","90","90","311c","CDI","O","C","ct_8",1825,"tr_1"
47097,"EZ","95","95","628e","CDI","O","C","ct_9",1566,"tr_3"
47101,"GZ","67","67","628b","CDI","O","C",NA,152,NA
47106,"QA","92","94","526e","CDI","O","C","ct_9",1343,"tr_2"
47111,"CB","44","49","627c","CDI","O","C","ct_9",561,"tr_4"
47126,"HZ","63","63","676c","CDI","O","C","ct_9",1826,"tr_6"
47131,"QB","24","33","563b","CDD","O","C","ct_2",1073,"tr_4"
47146,"OZ","69","69","545d","CDI","O","C","ct_8",2032,"tr_6"
47154,"QB","31","31","525d","CDI","O","C","ct_8",1266,"tr_4"
47159,"IZ","69","69","636d","CDI","O","C","ct_9",1771,"tr_1"
47163,"FZ","35","35","382c","CDI","O","C","ct_9",1632,"tr_5"
47167,"FZ","92","75","461c","CDI","O","C","ct_9",1820,"tr_1"
47191,"TZ","83","83","563c","CDI","O","N","ct_7",775,"tr_1"
47198,"GZ","38","38","552a","CDI","O","C","ct_9",1922,"tr_6"
47199,"KZ","18","18","461d","CDI","O","P","ct_9",780,"tr_1"
47200,"HZ","67","67","643a","CDI","O","P","ct_9",489,"tr_3"
47229,"NZ","93","91","684a","CDI","O","C","ct_9",1970,"tr_6"
47232,"SZ","46","46","543h","CDI","O","P","ct_9",1040,"tr_1"
47233,"HZ","40","40","641a","CDI","O","C","ct_9",1857,"tr_3"
47244,"CG","69","69","676e","CDI","O","C","ct_9",2289,"tr_4"
47246,"GZ","56","69","463b","CDI","O","C","ct_9",1578,"tr_3"
47264,"QB","2B","2B","563b","CDI","O","P","ct_9",1118,"tr_4"
47266,"NZ","13","13","684a","CDI","O","C",NA,268,"tr_2"
47289,"GZ","52","52","634d","CDI","O","C","ct_9",1820,"tr_2"
47292,"QA","35","35","433a","CDI","O","C","ct_8",1799,"tr_6"
47320,"PZ","25","25","422c","CDI","O","C","ct_8",1820,"tr_4"
47323,"GZ","16","79","463d","CDI","O","C","ct_9",1820,"tr_2"
47334,"GZ","13","13","554j","CDI","O","P","ct_9",868,"tr_1"
47340,"SZ","38","38","563b","CDI","O","P","ct_9",320,"tr_3"
