PRIMARY_KEY,LAST_JOB_42,last_emp_type,retirement_age
60449,"csp_5_6","EMP1.6",57
60451,"csp_5_3","EMP1.5",60
60460,"csp_6_4","EMP1.6",60
60465,"csp_4_5","EMP1.6",60
60466,"csp_6_7","EMP1.6",60
60467,"csp_3_4","EMP1.6",60
60470,"csp_5_6","EMP1.6",60
60485,"csp_6_5","EMP1.6",58
60486,"csp_5_2","EMP1.6",65
60490,"csp_3_4","EMP1.6",55
60498,"csp_2_2","EMP2.2",60
60504,"csp_2_1","EMP2.3",60
60506,"csp_4_3","EMP1.6",65
60513,"csp_4_3","EMP1.6",61
60516,"csp_4_2","EMP2.1",65
60522,"csp_5_2","EMP1.6",60
60531,"csp_6_5","EMP1.6",60
60535,"csp_3_1","EMP2.2",64
60542,"csp_1_1","EMP2.2",60
60546,"csp_2_1","EMP2.2",50
60559,"csp_5_3","EMP1.6",61
60561,"csp_6_8","EMP1.6",61
60567,"csp_6_9","EMP1.6",61
60575,"csp_4_2","EMP1.5",62
60577,"csp_4_6","EMP1.6",61
60597,"csp_3_1","EMP2.1",60
60600,"csp_5_2","EMP1.6",54
60604,"csp_4_2","EMP1.6",61
60623,"csp_4_6","EMP1.6",60
60633,"csp_2_3","EMP2.2",60
60636,"csp_2_2","EMP2.2",56
60643,"csp_6_7","EMP1.6",60
60662,"csp_3_1","EMP2.2",59
60665,"csp_3_3","EMP1.6",60
60668,"csp_2_2","EMP2.1",65
60672,"csp_2_1","EMP2.2",61
60675,"csp_6_7","EMP1.6",65
60680,"csp_5_2","EMP1.6",57
60681,"csp_4_5","EMP1.6",60
60684,"csp_5_3","EMP1.6",60
60685,"csp_3_4","EMP1.6",62
60694,"csp_4_6","EMP1.6",65
60695,"csp_6_7","EMP1.6",61
60699,"csp_4_6","EMP1.6",63
60704,"csp_3_7","EMP1.6",60
60706,"csp_6_2","EMP1.6",55
60710,"csp_5_2","EMP1.6",60
60712,"csp_6_7","EMP1.2",64
60723,"csp_5_2","EMP1.6",60
60725,"csp_5_2","EMP1.5",57
60727,"csp_5_5","EMP1.6",65
60735,"csp_4_8","EMP1.6",58
60741,"csp_4_2","EMP1.6",60
60750,"csp_5_6","EMP1.6",60
60757,"csp_5_2","EMP1.6",60
60760,"csp_4_6","EMP1.6",60
60764,"csp_2_2","EMP2.2",63
60780,"csp_1_1","EMP2.1",57
60784,"csp_6_7","EMP1.6",63
60785,"csp_5_2","EMP1.6",52
60786,"csp_6_2","EMP1.6",60
60798,"csp_5_6","EMP1.6",60
60808,"csp_5_5","EMP1.6",60
60811,"csp_6_7","EMP1.6",62
60812,"csp_4_2","EMP1.6",59
60819,"csp_6_4","EMP1.6",56
60821,"csp_5_2","EMP1.5",61
60831,"csp_5_2","EMP1.6",60
60838,"csp_4_5","EMP1.6",55
60840,"csp_6_4","EMP1.6",60
60843,"csp_3_8","EMP1.6",61
60846,"csp_4_6","EMP1.6",60
60853,"csp_5_2","EMP1.6",60
60854,"csp_2_2","EMP2.2",60
60865,"csp_5_6","EMP1.6",55
60866,"csp_6_7","EMP1.6",64
60867,"csp_2_2","EMP2.1",60
60869,"csp_5_6","EMP1.6",60
60870,"csp_3_4","EMP1.6",65
60872,"csp_5_2","EMP1.6",59
60891,"csp_4_5","EMP1.6",60
60893,"csp_6_2","EMP1.6",57
60895,"csp_3_1","EMP2.2",64
60899,"csp_3_1","EMP2.2",60
60905,"csp_5_4","EMP1.6",59
60926,"csp_5_2","EMP1.6",60
60927,"csp_2_1","EMP2.2",60
60932,"csp_5_2","EMP1.6",52
60941,"csp_6_2","EMP1.6",59
60942,"csp_6_8","EMP1.6",60
60949,"csp_5_5","EMP1.6",61
60951,"csp_5_6","EMP1.5",63
60958,"csp_4_5","EMP1.6",50
60978,"csp_5_2","EMP1.6",58
60983,"csp_5_2","EMP1.6",65
60986,"csp_6_8","EMP1.6",57
60987,"csp_4_3","EMP1.6",60
60988,"csp_6_3","EMP1.6",60
60991,"csp_3_5","EMP1.6",65
60993,"csp_4_6","EMP1.6",60
61001,"csp_5_2","EMP1.6",60
61009,"csp_5_2","EMP1.6",65
61011,"csp_5_2","EMP1.6",60
61012,"csp_3_3","EMP1.6",60
61019,"csp_5_4","EMP1.6",60
61047,"csp_5_2","EMP1.6",65
61062,"csp_5_2","EMP1.6",65
61075,"csp_6_4","EMP1.6",60
61077,"csp_6_2","EMP1.6",60
61082,"csp_5_2","EMP1.3",65
61089,"csp_5_6","EMP1.6",60
61090,"csp_5_4","EMP1.6",60
61093,"csp_5_6","EMP1.6",60
61098,"csp_5_4","EMP1.6",65
61107,"csp_2_2","EMP2.1",60
61114,"csp_5_6","EMP1.6",60
61126,"csp_5_2","EMP1.6",60
61147,"csp_5_4","EMP1.6",60
61150,"csp_5_4","EMP1.6",65
61155,"csp_6_3","EMP1.6",60
61163,"csp_5_2","EMP1.6",55
61167,"csp_5_6","EMP1.6",60
61178,"csp_5_2","EMP1.6",60
61182,"csp_4_3","EMP1.6",60
61190,"csp_1_1","EMP2.1",58
61209,"csp_4_6","EMP1.6",57
61214,"csp_2_2","EMP2.1",60
61239,"csp_4_8","EMP1.6",56
61241,"csp_5_6","EMP1.5",60
61257,"csp_4_5","EMP1.6",54
61258,"csp_6_7","EMP1.6",60
61271,"csp_5_2","EMP1.6",62
61284,"csp_6_3","EMP1.5",60
61293,"csp_5_4","EMP1.6",60
61310,"csp_6_8","EMP1.6",60
61317,"csp_6_8","EMP1.6",65
61322,"csp_4_6","EMP2.1",60
61326,"csp_5_2","EMP1.5",60
61335,"csp_5_6","EMP1.6",60
61341,"csp_2_3","EMP2.2",60
61348,"csp_6_7","EMP1.6",63
61358,"csp_4_5","EMP1.6",60
61361,"csp_5_2","EMP1.3",65
61384,"csp_5_2","EMP1.6",56
61400,"csp_4_3","EMP1.6",65
61401,"csp_4_3","EMP1.6",60
61407,"csp_6_3","EMP1.6",60
61411,"csp_5_6","EMP1.6",58
61412,"csp_5_6","EMP1.6",60
61421,"csp_6_3","EMP1.6",60
61433,"csp_5_5","EMP1.6",61
61447,"csp_5_6","EMP1.6",55
61449,"csp_3_1","EMP2.2",60
61451,"csp_5_4","EMP1.6",60
61454,"csp_6_3","EMP1.6",60
61472,"csp_6_8","EMP1.6",60
61491,"csp_5_6","EMP1.6",60
61494,"csp_5_6","EMP1.6",55
61525,"csp_4_3","EMP2.1",60
61529,"csp_5_4","EMP1.5",61
61530,"csp_5_6","EMP1.6",63
61535,"csp_4_3","EMP1.6",55
61536,"csp_5_2","EMP1.6",63
61548,"csp_3_1","EMP2.1",60
61563,"csp_6_8","EMP1.6",62
61569,"csp_5_4","EMP1.6",60
61585,"csp_5_4","EMP1.6",60
61606,"csp_6_7","EMP1.6",66
61609,"csp_5_4","EMP1.6",60
61613,"csp_5_5","EMP1.6",60
61616,"csp_5_2","EMP1.5",58
61621,"csp_1_1","EMP2.1",60
61630,"csp_4_3","EMP1.6",60
61634,"csp_2_3","EMP2.2",60
61640,"csp_2_1","EMP2.2",60
61642,"csp_6_7","EMP1.6",65
61647,"csp_6_3","EMP1.6",61
61661,"csp_4_3","EMP1.6",60
61678,"csp_6_7","EMP1.6",60
61679,"csp_5_4","EMP1.6",58
61686,"csp_2_2","EMP2.2",65
61696,"csp_5_6","EMP1.6",55
61711,"csp_4_2","EMP1.6",65
61731,"csp_4_2","EMP1.6",60
61734,"csp_6_8","EMP1.6",59
61738,"csp_5_2","EMP1.6",60
61743,"csp_6_8","EMP1.5",60
61753,"csp_6_4","EMP1.6",65
61760,"csp_5_5","EMP1.5",65
61767,"csp_6_7","EMP1.6",56
61768,"csp_5_2","EMP1.6",65
61776,"csp_4_3","EMP1.6",57
61778,"csp_5_6","EMP1.6",65
61784,"csp_4_6","EMP1.6",63
61785,"csp_6_7","EMP1.6",63
61787,"csp_5_5","EMP1.6",60
61791,"csp_3_8","EMP1.6",61
61797,"csp_6_8","EMP1.6",60
61812,"csp_2_2","EMP2.1",60
61822,"csp_5_4","EMP1.3",60
61844,"csp_4_6","EMP1.6",60
61881,"csp_4_6","EMP2.1",57
61883,"csp_1_1","EMP2.1",60
61886,"csp_4_2","EMP1.6",60
61887,"csp_3_8","EMP1.6",65
61891,"csp_5_2","EMP1.3",60
61899,"csp_5_2","EMP1.6",60
61912,"csp_6_3","EMP1.6",60
61919,"csp_2_1","EMP2.1",57
61922,"csp_4_7","EMP1.2",60
61928,"csp_6_2","EMP1.6",65
61946,"csp_4_7","EMP1.6",66
61948,"csp_5_6","EMP1.6",56
61949,"csp_3_4","EMP1.6",58
61951,"csp_4_3","EMP1.6",64
61952,"csp_1_1","EMP2.2",65
61960,"csp_5_2","EMP1.6",60
61973,"csp_6_4","EMP1.6",65
61977,"csp_5_2","EMP1.6",60
61979,"csp_3_4","EMP1.6",57
61984,"csp_6_9","EMP1.6",57
61986,"csp_5_2","EMP1.6",60
61988,"csp_4_2","EMP1.6",55
61989,"csp_4_3","EMP1.6",60
62004,"csp_4_5","EMP1.6",65
62019,"csp_4_2","EMP1.6",59
62021,"csp_5_2","EMP1.6",56
62028,"csp_4_5","EMP1.6",60
62031,"csp_6_3","EMP1.6",61
62035,"csp_5_2","EMP1.6",60
62038,"csp_3_8","EMP1.6",60
62068,"csp_6_3","EMP1.6",56
62075,"csp_5_2","EMP1.6",56
62086,"csp_3_1","EMP2.2",58
62087,"csp_6_3","EMP1.6",56
62104,"csp_5_2","EMP1.6",57
62110,"csp_6_8","EMP1.6",54
62111,"csp_4_7","EMP1.6",56
62119,"csp_5_4","EMP1.6",60
62133,"csp_5_6","EMP1.6",60
62137,"csp_6_5","EMP1.6",62
62147,"csp_5_4","EMP1.6",62
62157,"csp_6_5","EMP1.6",60
62159,"csp_3_7","EMP1.6",60
62171,"csp_4_7","EMP1.6",63
62174,"csp_5_6","EMP1.6",65
62180,"csp_6_3","EMP1.6",65
62191,"csp_6_7","EMP1.6",56
62192,"csp_3_8","EMP1.6",60
62195,"csp_6_2","EMP1.6",57
62234,"csp_6_4","EMP1.6",60
62262,"csp_5_2","EMP1.6",60
62279,"csp_5_2","EMP1.5",56
62295,"csp_6_3","EMP1.6",60
62302,"csp_5_4","EMP1.6",60
62309,"csp_5_6","EMP1.6",54
62316,"csp_5_2","EMP1.6",60
62326,"csp_4_7","EMP1.6",60
62329,"csp_4_4","EMP1.6",65
62336,"csp_5_2","EMP1.6",59
62338,"csp_6_2","EMP1.6",65
62339,"csp_6_3","EMP1.6",58
62356,"csp_4_2","EMP1.6",58
62365,"csp_6_9","EMP1.6",60
62366,"csp_6_5","EMP1.6",65
62369,"csp_1_1","EMP2.1",60
62371,"csp_5_6","EMP1.6",60
62378,"csp_5_5","EMP1.6",65
62394,"csp_4_2","EMP2.1",54
62398,"csp_6_2","EMP1.6",60
62399,"csp_2_2","EMP2.1",60
62401,"csp_5_5","EMP1.6",62
62405,"csp_5_2","EMP1.6",63
62411,"csp_6_7","EMP1.3",54
62419,"csp_5_6","EMP1.6",63
62445,"csp_1_1","EMP2.2",62
62446,"csp_6_2","EMP1.6",60
62463,"csp_4_2","EMP1.6",61
62465,"csp_5_5","EMP1.6",60
62480,"csp_2_1","EMP2.2",56
62481,"csp_6_3","EMP1.6",63
62498,"csp_6_8","EMP1.6",60
62509,"csp_5_5","EMP1.6",62
62525,"csp_5_3","EMP1.2",60
62544,"csp_6_4","EMP1.6",60
62560,"csp_4_2","EMP1.6",65
62568,"csp_4_7","EMP1.6",60
62580,"csp_4_6","EMP1.6",61
62582,"csp_5_5","EMP1.6",60
62623,"csp_3_1","EMP1.6",60
62635,"csp_5_5","EMP1.6",60
62644,"csp_6_3","EMP1.5",55
62667,"csp_4_3","EMP2.1",53
62668,"csp_2_2","EMP2.2",60
62673,"csp_3_7","EMP1.6",55
62674,"csp_5_2","EMP1.5",60
62679,"csp_5_6","EMP1.6",60
62688,"csp_4_5","EMP1.6",60
62692,"csp_4_8","EMP1.6",62
62706,"csp_5_2","EMP1.5",65
62713,"csp_3_7","EMP1.6",57
62716,"csp_5_2","EMP1.6",60
62731,"csp_6_7","EMP1.6",60
62735,"csp_5_2","EMP1.6",60
62738,"csp_5_3","EMP1.6",56
62740,"csp_4_3","EMP1.5",62
62745,"csp_5_2","EMP1.3",60
62753,"csp_5_5","EMP1.6",55
62757,"csp_5_4","EMP1.6",60
62778,"csp_6_3","EMP1.6",58
62780,"csp_4_5","EMP1.6",60
62794,"csp_1_1","EMP2.1",63
62799,"csp_5_2","EMP1.6",56
62847,"csp_6_4","EMP1.6",60
62850,"csp_3_7","EMP1.6",65
62853,"csp_6_2","EMP1.6",60
62896,"csp_5_6","EMP1.6",63
62914,"csp_3_7","EMP1.6",60
62926,"csp_6_3","EMP1.6",58
62942,"csp_5_4","EMP1.6",65
62947,"csp_6_3","EMP1.6",60
62950,"csp_5_6","EMP1.6",60
62956,"csp_5_4","EMP1.6",65
62967,"csp_5_6","EMP1.6",60
62968,"csp_2_2","EMP2.1",61
62972,"csp_5_2","EMP1.6",60
62979,"csp_6_2","EMP1.6",64
62987,"csp_6_7","EMP1.6",56
62989,"csp_4_6","EMP1.6",63
62991,"csp_6_7","EMP1.6",53
62993,"csp_6_7","EMP1.6",65
63002,"csp_5_3","EMP1.6",60
63015,"csp_3_5","EMP1.6",60
63019,"csp_5_2","EMP1.6",60
63041,"csp_4_2","EMP1.6",64
63066,"csp_2_1","EMP2.2",59
63067,"csp_5_2","EMP1.6",60
63072,"csp_4_3","EMP1.5",60
63101,"csp_5_4","EMP1.6",60
63106,"csp_6_4","EMP1.6",59
63111,"csp_4_8","EMP1.6",60
63112,"csp_5_6","EMP1.6",65
63118,"csp_6_2","EMP1.6",60
63126,"csp_6_7","EMP1.6",60
63135,"csp_6_5","EMP1.6",64
63140,"csp_4_7","EMP1.6",64
63142,"csp_4_5","EMP1.6",60
63143,"csp_4_6","EMP1.6",57
63146,"csp_2_3","EMP2.2",60
63148,"csp_6_5","EMP1.6",67
63150,"csp_5_2","EMP1.6",65
63154,"csp_6_2","EMP1.6",60
63156,"csp_5_2","EMP1.6",60
63173,"csp_4_2","EMP1.6",60
63179,"csp_2_1","EMP2.1",58
63181,"csp_4_3","EMP1.6",57
63190,"csp_3_5","EMP1.6",56
63204,"csp_4_8","EMP1.6",60
63206,"csp_6_4","EMP1.6",60
63212,"csp_6_4","EMP1.5",61
63231,"csp_6_2","EMP1.6",63
63232,"csp_3_4","EMP1.6",56
63235,"csp_6_4","EMP1.6",64
63237,"csp_4_3","EMP1.6",60
63241,"csp_4_2","EMP1.6",60
63246,"csp_4_3","EMP1.6",56
63247,"csp_4_6","EMP1.6",65
63266,"csp_5_2","EMP1.5",60
63271,"csp_3_1","EMP2.1",65
63273,"csp_4_6","EMP1.6",55
63295,"csp_6_7","EMP1.2",60
63302,"csp_6_3","EMP1.6",60
63311,"csp_4_3","EMP1.6",60
63312,"csp_6_5","EMP1.6",60
63314,"csp_6_7","EMP1.6",65
63318,"csp_3_8","EMP1.6",60
63324,"csp_3_8","EMP1.6",55
63344,"csp_6_2","EMP1.6",60
63356,"csp_4_6","EMP1.6",59
63358,"csp_5_6","EMP1.6",60
63359,"csp_4_7","EMP1.6",55
63373,"csp_6_7","EMP1.6",59
63374,"csp_4_6","EMP1.6",60
63391,"csp_2_1","EMP2.1",60
63400,"csp_1_1","EMP2.1",61
63404,"csp_4_2","EMP1.6",65
63415,"csp_6_8","EMP1.6",56
63424,"csp_6_2","EMP1.6",60
63425,"csp_5_2","EMP1.6",65
63434,"csp_4_6","EMP1.6",65
63445,"csp_4_6","EMP1.6",65
63448,"csp_6_8","EMP1.6",60
63449,"csp_5_5","EMP1.6",60
63470,"csp_6_4","EMP1.6",53
63471,"csp_5_6","EMP1.6",60
63477,"csp_3_7","EMP1.6",60
63479,"csp_3_7","EMP1.6",63
63483,"csp_4_6","EMP1.6",56
63486,"csp_6_2","EMP1.6",58
63496,"csp_4_8","EMP1.6",62
63503,"csp_4_3","EMP1.6",65
63513,"csp_3_7","EMP1.6",60
63517,"csp_5_4","EMP1.6",60
63525,"csp_5_2","EMP1.6",60
63527,"csp_2_1","EMP2.1",64
63533,"csp_6_8","EMP1.6",60
63539,"csp_5_4","EMP1.6",60
63556,"csp_1_1","EMP2.1",55
63565,"csp_2_2","EMP2.1",65
63585,"csp_4_8","EMP1.6",58
63605,"csp_4_5","EMP1.6",60
63608,"csp_6_9","EMP1.6",60
63612,"csp_6_7","EMP1.6",61
63617,"csp_6_2","EMP1.6",59
63640,"csp_6_3","EMP1.6",60
63657,"csp_4_5","EMP1.6",65
63659,"csp_5_2","EMP1.6",60
63661,"csp_5_2","EMP1.6",60
63669,"csp_4_8","EMP1.6",60
63677,"csp_4_6","EMP1.6",62
63684,"csp_5_4","EMP1.6",64
63685,"csp_6_7","EMP1.6",65
63686,"csp_5_6","EMP1.6",60
63693,"csp_6_3","EMP1.6",64
63697,"csp_3_8","EMP1.6",56
63707,"csp_6_8","EMP1.6",65
63719,"csp_6_4","EMP1.6",59
63734,"csp_4_7","EMP1.6",60
63752,"csp_4_8","EMP1.6",60
63756,"csp_5_5","EMP1.6",60
63758,"csp_6_9","EMP1.6",65
63778,"csp_6_3","EMP1.5",60
63784,"csp_6_9","EMP1.6",60
63789,"csp_4_8","EMP1.6",60
63791,"csp_6_2","EMP1.6",64
63796,"csp_6_8","EMP1.6",60
63810,"csp_2_2","EMP2.2",60
63814,"csp_4_3","EMP1.6",58
63820,"csp_6_7","EMP1.6",63
63821,"csp_5_2","EMP1.6",59
63828,"csp_6_3","EMP1.6",53
63844,"csp_6_7","EMP1.6",60
63848,"csp_4_3","EMP1.6",61
63855,"csp_4_3","EMP1.6",60
63859,"csp_5_2","EMP1.6",65
63863,"csp_5_2","EMP1.6",60
63865,"csp_6_2","EMP1.6",62
63882,"csp_6_7","EMP1.6",55
63899,"csp_6_5","EMP1.6",60
63905,"csp_6_8","EMP1.6",58
63906,"csp_4_8","EMP1.6",60
63909,"csp_2_1","EMP2.1",65
63914,"csp_4_6","EMP1.6",60
63924,"csp_4_6","EMP1.6",59
63926,"csp_4_7","EMP1.6",58
63936,"csp_4_6","EMP1.6",60
63960,"csp_6_4","EMP1.6",63
63967,"csp_6_9","EMP1.6",60
63969,"csp_3_4","EMP1.5",60
63992,"csp_6_8","EMP1.6",60
63996,"csp_5_5","EMP1.6",60
63999,"csp_6_7","EMP1.6",57
64023,"csp_6_3","EMP1.6",63
64038,"csp_2_1","EMP2.1",65
64042,"csp_5_3","EMP1.6",60
64047,"csp_5_6","EMP1.6",65
64048,"csp_5_2","EMP1.6",64
64064,"csp_5_5","EMP1.5",54
64070,"csp_4_6","EMP1.6",60
64072,"csp_4_7","EMP1.6",59
64077,"csp_5_2","EMP1.6",62
64078,"csp_5_2","EMP1.6",56
64096,"csp_2_2","EMP2.1",60
64101,"csp_4_8","EMP1.6",60
64106,"csp_5_2","EMP1.6",61
64145,"csp_5_2","EMP1.6",60
64176,"csp_5_2","EMP1.6",62
64186,"csp_5_2","EMP1.6",61
64190,"csp_2_3","EMP2.2",60
64200,"csp_2_1","EMP2.1",60
64204,"csp_2_3","EMP2.2",60
64216,"csp_4_6","EMP1.6",60
64219,"csp_5_5","EMP1.6",60
64241,"csp_6_7","EMP1.6",60
64251,"csp_6_8","EMP1.6",60
64259,"csp_5_4","EMP1.6",60
64262,"csp_5_4","EMP1.6",59
64280,"csp_5_6","EMP1.6",60
64289,"csp_5_2","EMP1.2",60
64300,"csp_6_2","EMP1.6",65
64330,"csp_4_7","EMP1.6",60
64358,"csp_4_6","EMP1.6",60
64360,"csp_4_2","EMP2.1",60
64365,"csp_5_5","EMP1.6",65
64368,"csp_1_1","EMP2.1",65
64375,"csp_5_2","EMP1.6",65
64403,"csp_5_6","EMP1.6",60
64407,"csp_6_3","EMP1.6",60
64412,"csp_4_2","EMP1.6",60
64413,"csp_5_2","EMP1.6",55
64417,"csp_4_7","EMP2.1",55
64444,"csp_6_8","EMP1.6",60
64449,"csp_6_2","EMP1.6",60
64467,"csp_5_5","EMP1.6",60
64471,"csp_5_4","EMP1.6",66
64490,"csp_5_4","EMP1.6",60
64492,"csp_5_2","EMP1.6",60
64495,"csp_3_5","EMP2.1",56
64504,"csp_3_1","EMP2.2",58
64507,"csp_4_2","EMP1.6",65
64519,"csp_6_2","EMP1.6",65
64532,"csp_5_6","EMP1.6",60
64546,"csp_3_4","EMP1.6",61
64548,"csp_5_6","EMP1.6",65
64568,"csp_6_4","EMP1.6",56
64570,"csp_6_7","EMP1.6",60
64574,"csp_4_6","EMP1.6",60
64579,"csp_6_7","EMP1.6",57
64585,"csp_3_8","EMP1.6",63
64586,"csp_3_1","EMP2.2",54
64587,"csp_4_7","EMP1.6",60
64593,"csp_3_8","EMP1.6",60
64617,"csp_4_3","EMP2.1",64
64620,"csp_5_4","EMP1.5",55
64627,"csp_6_7","EMP1.6",65
64643,"csp_6_7","EMP1.6",67
64657,"csp_3_8","EMP1.6",64
64672,"csp_4_2","EMP1.6",60
64675,"csp_3_5","EMP2.1",60
64697,"csp_3_7","EMP1.6",65
64740,"csp_2_1","EMP2.1",60
64746,"csp_6_7","EMP1.6",60
64756,"csp_4_3","EMP1.6",59
64762,"csp_4_6","EMP1.6",63
64767,"csp_2_1","EMP2.2",60
64770,"csp_3_1","EMP2.2",60
64776,"csp_6_3","EMP1.6",65
64777,"csp_6_2","EMP1.6",60
64782,"csp_2_1","EMP2.1",54
64791,"csp_3_4","EMP1.6",65
64793,"csp_6_3","EMP1.6",55
64815,"csp_4_8","EMP1.6",60
64819,"csp_6_3","EMP1.6",60
64874,"csp_3_4","EMP1.6",60
64875,"csp_5_6","EMP1.6",60
64876,"csp_3_4","EMP1.6",55
64892,"csp_5_6","EMP1.6",60
64909,"csp_5_2","EMP1.6",60
64919,"csp_4_8","EMP1.6",63
64921,"csp_2_3","EMP2.2",65
64926,"csp_4_7","EMP1.6",60
64930,"csp_4_8","EMP1.6",55
64944,"csp_6_3","EMP1.6",58
64951,"csp_6_7","EMP1.6",57
64969,"csp_4_2","EMP1.6",63
64972,"csp_4_6","EMP1.6",65
64973,"csp_2_1","EMP2.1",58
64985,"csp_5_3","EMP1.6",60
64986,"csp_6_3","EMP1.6",60
64988,"csp_5_2","EMP1.6",60
64992,"csp_2_1","EMP2.1",60
64993,"csp_5_5","EMP1.6",55
65017,"csp_6_3","EMP1.6",60
65020,"csp_5_2","EMP1.6",60
65025,"csp_6_7","EMP1.6",60
65027,"csp_6_8","EMP1.6",60
65028,"csp_5_2","EMP1.6",60
65029,"csp_4_6","EMP1.6",60
65031,"csp_4_6","EMP1.6",60
65038,"csp_6_3","EMP1.6",62
65048,"csp_4_3","EMP1.6",65
65058,"csp_6_7","EMP1.6",60
65069,"csp_4_5","EMP1.6",65
65076,"csp_6_7","EMP1.6",60
65083,"csp_6_7","EMP1.6",58
65088,"csp_6_3","EMP1.5",60
65089,"csp_4_8","EMP1.6",60
65104,"csp_2_3","EMP2.2",57
65136,"csp_4_5","EMP1.6",60
65165,"csp_5_2","EMP1.5",60
65180,"csp_3_4","EMP1.6",60
65181,"csp_5_3","EMP1.6",62
65186,"csp_5_5","EMP1.6",62
65206,"csp_4_3","EMP1.5",60
65226,"csp_6_8","EMP1.6",60
65227,"csp_5_4","EMP1.6",60
65257,"csp_4_5","EMP1.6",60
65274,"csp_5_4","EMP1.6",65
65293,"csp_3_1","EMP2.1",62
65300,"csp_4_6","EMP2.1",58
65309,"csp_6_2","EMP1.6",60
65318,"csp_5_6","EMP1.6",60
65344,"csp_5_5","EMP1.6",64
65373,"csp_6_7","EMP1.5",62
65428,"csp_6_8","EMP1.6",60
65450,"csp_5_6","EMP1.6",65
65459,"csp_6_7","EMP1.6",56
65504,"csp_6_5","EMP1.6",59
65506,"csp_5_2","EMP1.6",60
65513,"csp_5_4","EMP1.6",56
65518,"csp_4_6","EMP1.6",61
65522,"csp_3_7","EMP1.6",60
65523,"csp_6_2","EMP1.6",60
65533,"csp_6_2","EMP1.6",57
65538,"csp_2_1","EMP2.2",60
65544,"csp_6_3","EMP1.2",55
65590,"csp_5_6","EMP1.6",60
65599,"csp_3_8","EMP1.6",63
65604,"csp_6_4","EMP1.6",60
65607,"csp_3_1","EMP2.2",60
65609,"csp_4_6","EMP1.6",60
65611,"csp_5_2","EMP1.5",60
65615,"csp_5_2","EMP1.6",60
65634,"csp_5_6","EMP1.6",64
65639,"csp_6_7","EMP1.6",60
65640,"csp_4_6","EMP1.6",58
65648,"csp_6_7","EMP1.6",65
65651,"csp_4_2","EMP1.6",64
65653,"csp_4_6","EMP1.6",60
65655,"csp_6_3","EMP1.6",60
65656,"csp_5_2","EMP1.6",65
65661,"csp_6_3","EMP1.6",55
65662,"csp_6_2","EMP1.6",65
65664,"csp_5_4","EMP1.6",65
65671,"csp_4_3","EMP1.6",60
65681,"csp_4_5","EMP1.6",64
65711,"csp_4_6","EMP1.6",63
65717,"csp_5_2","EMP1.6",60
65727,"csp_5_6","EMP1.6",60
65748,"csp_4_3","EMP1.6",60
65758,"csp_1_1","EMP2.1",60
65765,"csp_5_2","EMP1.6",64
65771,"csp_4_5","EMP1.6",60
65776,"csp_4_2","EMP1.6",65
65791,"csp_5_6","EMP1.6",60
65795,"csp_3_4","EMP1.6",56
65801,"csp_4_5","EMP1.6",60
65808,"csp_4_2","EMP1.6",65
65811,"csp_3_3","EMP1.6",65
65815,"csp_2_1","EMP2.1",55
65825,"csp_6_7","EMP1.6",60
65834,"csp_4_8","EMP1.6",57
65841,"csp_4_2","EMP2.1",60
65853,"csp_5_4","EMP1.6",69
65855,"csp_5_2","EMP1.5",65
65868,"csp_4_3","EMP2.1",60
65871,"csp_3_4","EMP1.6",60
65875,"csp_2_1","EMP2.2",59
65884,"csp_3_5","EMP1.5",60
65908,"csp_3_4","EMP1.6",58
65909,"csp_4_6","EMP1.6",64
65914,"csp_6_7","EMP1.6",65
65920,"csp_4_7","EMP1.6",60
65925,"csp_3_8","EMP1.6",60
65931,"csp_4_3","EMP1.6",60
65948,"csp_4_6","EMP1.6",59
65950,"csp_5_2","EMP1.6",61
65963,"csp_2_1","EMP2.1",61
65972,"csp_6_5","EMP1.6",59
65974,"csp_4_6","EMP1.6",64
66012,"csp_5_6","EMP1.6",64
66022,"csp_5_2","EMP1.6",58
66026,"csp_5_4","EMP1.6",60
66032,"csp_6_2","EMP1.6",60
66049,"csp_3_8","EMP1.6",64
66057,"csp_4_7","EMP1.6",60
66058,"csp_4_2","EMP1.6",60
66070,"csp_6_8","EMP1.6",60
66071,"csp_4_7","EMP1.6",60
66083,"csp_5_4","EMP1.6",54
66097,"csp_4_6","EMP1.5",58
66101,"csp_4_3","EMP1.6",60
66105,"csp_6_8","EMP1.6",60
66130,"csp_3_8","EMP1.6",57
66140,"csp_5_6","EMP1.6",60
66141,"csp_3_4","EMP1.6",54
66146,"csp_4_8","EMP1.6",60
66155,"csp_4_7","EMP1.6",58
66162,"csp_5_2","EMP1.6",61
66168,"csp_4_3","EMP1.6",60
66184,"csp_3_3","EMP1.6",65
66185,"csp_5_6","EMP1.5",63
66187,"csp_5_2","EMP1.5",60
66214,"csp_6_8","EMP1.6",60
66216,"csp_4_6","EMP1.6",60
66235,"csp_6_7","EMP1.2",57
66238,"csp_3_8","EMP1.6",58
66239,"csp_5_4","EMP1.6",65
66254,"csp_3_7","EMP1.6",60
66263,"csp_6_3","EMP1.6",60
66272,"csp_5_4","EMP1.6",60
66273,"csp_2_1","EMP2.1",60
66276,"csp_3_7","EMP1.6",61
66292,"csp_5_2","EMP1.6",55
66326,"csp_3_7","EMP1.6",60
66347,"csp_5_4","EMP1.6",60
66348,"csp_6_8","EMP1.6",60
66355,"csp_5_6","EMP1.5",60
